date,open,high,low,close,adj_close,volume
3/7/2019,55.720001,56.25,55.200001,55.950001,54.728077,4077000
3/8/2019,55.380001,55.919998,54.950001,55.619999,54.405285,2833800
3/11/2019,55.349998,55.98,54.599998,55.419998,54.209652,2414300
3/12/2019,55.439999,55.439999,53.700001,54.09,52.908699,4293900
3/13/2019,54.580002,56.18,54.43,56.029999,54.806332,3544400
3/14/2019,56.16,56.720001,55.259998,55.490002,54.27813,2204300
3/15/2019,55.580002,56.060001,55.459999,55.759998,54.542229,2798600
3/18/2019,55.73,56.099998,55.220001,55.810001,54.591141,1351500
3/19/2019,55.990002,56.900002,55.919998,56.110001,54.884586,1478400
3/20/2019,56,56.189999,54.880001,55.189999,53.98468,1649300
3/21/2019,55.02,55.57,55.02,55.220001,54.014027,1544700
3/22/2019,55.080002,55.380001,54.240002,54.25,53.065208,1550500
3/25/2019,54.09,54.389999,53.389999,53.599998,52.429401,1435100
3/26/2019,53.93,54.490002,53.529999,53.91,52.732635,1323900
3/27/2019,53.990002,55.299999,53.799999,54.990002,53.789047,1873300
3/28/2019,55.169998,55.380001,54.73,55.169998,53.965115,1118000
3/29/2019,55.470001,56.25,55.279999,56.119999,54.894367,1521600
4/1/2019,56.299999,57.889999,56.110001,57.32,56.068161,1950700
4/2/2019,58.189999,58.52,57.119999,58.139999,56.870251,1563400
4/3/2019,58.639999,59.060001,57.720001,57.790001,56.527901,1923000
4/4/2019,57.939999,58.389999,57.130001,57.82,56.55724,1055800
4/5/2019,57.990002,58.849998,57.990002,58.540001,57.26152,1010800
4/8/2019,58.189999,58.630001,57.82,58.330002,57.056107,988700
4/9/2019,58.009998,58.310001,57.540001,57.84,56.576801,1026700
4/10/2019,58.66,59.040001,57.720001,58.779999,57.496273,1838400
4/11/2019,58.919998,60.57,58.860001,59.709999,58.405968,2174200
4/12/2019,60.389999,61.09,59.77,60.630001,59.30587,1988600
4/15/2019,60.82,60.82,59.82,60.060001,58.748322,1065800
4/16/2019,60.299999,61.110001,60.189999,60.970001,59.638447,1040700
4/17/2019,61.869999,62.099998,61.07,61.380001,60.039494,1156800
4/18/2019,61.290001,61.75,60.700001,61.669998,60.323154,976600
4/22/2019,61.16,61.200001,60.049999,60.299999,58.983078,2194100
4/23/2019,60.27,61.23,60.18,60.889999,59.560192,1118900
4/24/2019,60.990002,61.549999,60.279999,60.799999,59.472164,985600
4/25/2019,60.790001,61.25,58.25,59.169998,57.877758,1959900
4/26/2019,59.099998,60.990002,58.700001,60.619999,59.296085,2519200
4/29/2019,60.299999,60.98,60.150002,60.540001,59.217842,1373200
4/30/2019,61.41,62.380001,61.18,61.900002,60.548138,1500400
5/1/2019,62,62.459999,61.720001,62.07,60.714424,1126300
5/2/2019,62.150002,63.200001,61.98,62.34,60.978523,1166300
5/3/2019,62.349998,63.259998,62.349998,62.48,61.115471,702500
5/6/2019,61.369999,62.290001,61.150002,62.189999,60.831802,716400
5/7/2019,61.709999,61.709999,60.25,61.09,59.755825,944800
5/8/2019,60.84,61.27,60.310001,60.689999,59.364563,762200
5/9/2019,60.209999,60.400002,59.459999,60.299999,58.983078,1097500
5/10/2019,60.209999,61.419998,59.299999,61.27,59.931896,862200
5/13/2019,60.009998,60.18,59.220001,60.130001,58.816792,939800
5/14/2019,60.279999,61.669998,60.080002,61.380001,60.039494,989300
5/15/2019,60.790001,61.790001,60.5,61.490002,60.147091,1128600
5/16/2019,61.709999,63.189999,61.599998,62.639999,61.271973,1353800
5/17/2019,61.939999,63.200001,61.68,62.389999,61.027435,870900
5/20/2019,61.5,62.450001,61.220001,61.950001,60.9389,935300
5/21/2019,62.130001,62.869999,61.900002,62.619999,61.597965,803700
5/22/2019,62.080002,62.25,60.599998,60.68,59.689629,1308500
5/23/2019,60.23,61.450001,59.41,61.360001,60.358536,1104800
5/24/2019,61.34,61.880001,60.369999,60.59,59.601097,722500
5/28/2019,60.549999,60.810001,59.849998,60.049999,59.069912,853300
5/29/2019,60.009998,60.259998,58.73,59.27,58.302643,957900
5/30/2019,59.5,59.75,58.5,58.779999,57.820641,1240000
5/31/2019,58.150002,58.459999,57.82,58.200001,57.250107,812400
6/3/2019,58.009998,59.380001,57.849998,59.07,58.105907,877500
6/4/2019,59.68,61,59.68,60.860001,59.866692,1197400
6/5/2019,61.459999,61.82,61.209999,61.610001,60.604454,1103100
6/6/2019,61.509998,61.700001,60.290001,60.950001,59.955227,618500
6/7/2019,61,61.529999,60.490002,60.529999,59.54208,984100
6/10/2019,60.880001,61.799999,60.57,60.639999,59.650284,815000
6/11/2019,61,61.279999,60.529999,60.759998,59.768322,645400
6/12/2019,60.919998,61.380001,60.52,60.959999,59.965061,593900
6/13/2019,61.009998,62.330002,61.009998,62.16,61.145477,916600
6/14/2019,62.330002,63.41,61.619999,63.119999,62.089806,1236900
6/17/2019,63.200001,63.200001,62.490002,62.52,61.499599,916100
6/18/2019,62.700001,63.630001,62.509998,62.939999,61.912743,673000
6/19/2019,63.169998,63.220001,62.380001,62.860001,61.834049,589900
6/20/2019,63.25,63.299999,60.32,60.720001,59.728981,2019300
6/21/2019,60.860001,62.59,60.299999,62.080002,61.066784,2177600
6/24/2019,62.23,62.669998,61.91,62.419998,61.401234,936500
6/25/2019,62.369999,63.200001,61.650002,61.939999,60.92907,1388300
6/26/2019,61.849998,62.23,61.419998,61.91,60.899559,646500
6/27/2019,62.150002,63.490002,62.150002,63.110001,62.079971,862600
6/28/2019,63.299999,64,63.049999,63.91,62.866913,2179700
7/1/2019,64.099998,64.599998,62.91,63.709999,62.670174,1121500
7/2/2019,64.199997,64.529999,63.080002,63.09,62.060295,1096800
7/3/2019,63.419998,64.690002,63.299999,63.84,62.798058,759900
7/5/2019,63.720001,64.220001,63.150002,64.07,63.024303,566800
7/8/2019,64.169998,64.910004,64.080002,64.68,63.624344,1228500
7/9/2019,64.300003,64.620003,63.32,63.689999,62.650505,910700
7/10/2019,64.150002,64.389999,62.560001,62.939999,61.912743,1197000
7/11/2019,63.200001,63.549999,62.419998,63.310001,62.276707,982500
7/12/2019,63.560001,64.610001,63.330002,64.239998,63.191525,958700
7/15/2019,64.139999,64.580002,63.25,63.360001,62.32589,946300
7/16/2019,63.360001,65.620003,63.299999,65.410004,64.34243,1385000
7/17/2019,65.269997,65.32,63.73,63.779999,62.739037,1179000
7/18/2019,63.75,64.419998,63.34,64.360001,63.30957,1018800
7/19/2019,64.519997,65.139999,63.48,63.490002,62.45377,1143300
7/22/2019,63.759998,64.199997,62.860001,62.869999,61.843887,1303700
7/23/2019,63.099998,65.400002,62.830002,65.099998,64.037491,1458400
7/24/2019,65.099998,65.910004,64.849998,65.57,64.499817,1007400
7/25/2019,64.730003,65.57,63.32,63.860001,62.817734,1599000
7/26/2019,64.220001,65.220001,64.080002,64.919998,63.860432,1637800
7/29/2019,64.230003,64.239998,62.669998,63.970001,62.925934,1397800
7/30/2019,63.689999,64.559998,63.490002,64.010002,62.965286,812300
7/31/2019,63.98,64.510002,63.259998,63.360001,62.32589,1171000
8/1/2019,63.57,64.25,62.900002,63.139999,62.109482,1069500
8/2/2019,63,63.77,62.439999,63.27,62.237362,1021100
8/5/2019,62.540001,62.650002,60.509998,61.52,60.515923,1208400
8/6/2019,61.970001,62.66,61.84,62.470001,61.45042,797300
8/7/2019,62.119999,63.369999,61.560001,63.110001,62.079971,749700
8/8/2019,63.470001,64.669998,63.439999,64.529999,63.476791,769000
8/9/2019,64.160004,64.790001,63.900002,63.93,62.886589,746600
8/12/2019,63.43,63.43,61.360001,62.110001,61.096291,1041500
8/13/2019,61.82,62.790001,61.110001,61.169998,60.171631,1160200
8/14/2019,60.599998,60.990002,58.330002,59.23,58.263294,1416600
8/15/2019,59.34,59.529999,58.82,59.02,58.056725,1223100
8/16/2019,59.310001,60.509998,59.200001,60.360001,59.374851,952800
8/19/2019,60.68,61.509998,60.48,60.59,59.948711,903200
8/20/2019,60.310001,60.34,59.509998,60.110001,59.473793,740400
8/21/2019,60.389999,60.639999,59.669998,59.810001,59.176971,1038900
8/22/2019,59.880001,60.02,58.990002,59.73,59.097816,929300
8/23/2019,59.560001,59.900002,57.57,57.93,57.316868,1180800
8/26/2019,58.439999,58.849998,57.73,58.380001,57.762104,1044900
8/27/2019,58.779999,58.880001,57.119999,58.009998,57.396019,1455500
8/28/2019,57.790001,59.040001,57.709999,58.740002,58.118294,728400
8/29/2019,59.330002,60.169998,59.060001,59.959999,59.325382,788300
8/30/2019,60.130001,60.34,59.369999,59.720001,59.087925,842100
9/3/2019,59.43,60.509998,59.43,60.43,59.790409,1110600
9/4/2019,60.630001,61.869999,60.060001,61.77,61.116226,1067000
9/5/2019,62.18,63.919998,62.060001,63.389999,62.719078,1285700
9/6/2019,63.779999,64.18,62.900002,63.09,62.422253,1034000
9/9/2019,63.080002,65.050003,62.650002,64.769997,64.084473,951200
9/10/2019,65.010002,65.480003,64.510002,64.989998,64.302139,723000
9/11/2019,64.980003,65.900002,64.32,65.830002,65.133255,787500
9/12/2019,65.790001,66.470001,65.300003,65.68,64.98484,668200
9/13/2019,66.279999,66.519997,65.82,65.870003,65.172836,588400
9/16/2019,64,65.839996,63.639999,64.660004,63.975639,1295200
9/17/2019,64.25,65.489998,64.169998,64.919998,64.232887,657000
9/18/2019,64.82,64.989998,64.089996,64.93,64.242775,758600
9/19/2019,64.709999,65.309998,64.43,64.580002,63.896481,604500
9/20/2019,64.949997,65.459999,64.610001,65,64.312042,1249100
9/23/2019,64.730003,65.209999,64.419998,64.639999,63.955845,632600
9/24/2019,65.129997,65.269997,64.379997,64.650002,63.965744,596500
9/25/2019,64.68,65.43,64.589996,65.050003,64.361511,522600
9/26/2019,65.050003,65.080002,64.18,64.57,63.886589,541200
9/27/2019,64.980003,65.57,63.93,64.18,63.500717,814000
9/30/2019,64.400002,65.239998,64.239998,64.910004,64.222992,808800
10/1/2019,65.449997,65.910004,64.639999,64.949997,64.262566,612700
10/2/2019,64.129997,64.199997,61.5,62.720001,62.056171,1334100
10/3/2019,62.689999,62.869999,61.150002,62.299999,61.640614,980000
10/4/2019,62.380001,63.630001,62.25,63.509998,62.837807,478200
10/7/2019,63.599998,64.190002,63.48,63.959999,63.283043,621300
10/8/2019,63.279999,64.760002,62.959999,63.18,62.511303,962300
10/9/2019,64.050003,64.68,64.029999,64.110001,63.431461,536900
10/10/2019,63,64.959999,62.759998,64.879997,64.193306,565600
10/11/2019,66,67.629997,65,66.080002,65.380615,1585100
10/14/2019,65.870003,66.589996,65.389999,66.209999,65.509232,593500
10/15/2019,66.419998,67.730003,65.980003,67.330002,66.617378,928100
10/16/2019,67.339996,67.470001,66.57,66.830002,66.122673,942100
10/17/2019,67.139999,67.760002,66.510002,66.980003,66.271088,749200
10/18/2019,66.610001,67.519997,66.080002,66.839996,66.132561,969700
10/21/2019,67.910004,69.279999,67.349998,69.040001,68.30928,1441600
10/22/2019,68.989998,69.769997,68.330002,69.190002,68.457695,1129400
10/23/2019,69.089996,69.379997,68.849998,68.910004,68.180656,741200
10/24/2019,69.300003,69.699997,68.279999,68.760002,68.032249,1480900
10/25/2019,69,72,68.800003,71.57,70.8125,1669900
10/28/2019,70.400002,71.330002,69.870003,70.080002,69.338272,1438600
10/29/2019,70,70.419998,69.57,69.760002,69.02166,801800
10/30/2019,69.639999,70.470001,69.349998,70.379997,69.635094,932700
10/31/2019,69.900002,70.150002,69.040001,69.43,68.695152,715500
11/1/2019,69.889999,70.57,69.639999,70.150002,69.407532,666600
11/4/2019,70.830002,71,70.25,70.629997,69.882446,740700
11/5/2019,70.849998,71.919998,70.769997,71.379997,70.624512,777600
11/6/2019,71.07,71.470001,70.480003,71.370003,70.614624,709600
11/7/2019,71.580002,72.220001,70.639999,70.93,70.179276,681200
11/8/2019,70.790001,71.260002,69.949997,71.169998,70.416733,506100
11/11/2019,71.029999,71.910004,70.559998,71.910004,71.148911,603300
11/12/2019,71.980003,71.980003,70.599998,70.839996,70.090225,513100
11/13/2019,70.230003,70.629997,69.940002,70.519997,69.773613,414600
11/14/2019,70.260002,70.809998,70.059998,70.410004,69.66478,459200
11/15/2019,70.940002,70.949997,70.18,70.379997,69.635094,468800
11/18/2019,70.349998,70.349998,69.709999,70.059998,69.664925,432400
11/19/2019,70.129997,70.459999,69.5,70.07,69.674873,561300
11/20/2019,69.43,69.540001,67.940002,68.440002,68.054062,789000
11/21/2019,68.449997,68.849998,67.959999,68,67.616547,688400
11/22/2019,68.300003,68.830002,68.080002,68.760002,68.372261,613100
11/25/2019,68.800003,69.300003,68.68,68.790001,68.402092,493200
11/26/2019,68.709999,69.489998,68.610001,69.440002,69.048424,564100
11/27/2019,69.5,69.779999,68.739998,69.169998,68.779945,635300
11/29/2019,69.209999,69.730003,68.860001,69.010002,68.62085,270600
12/2/2019,69.169998,69.699997,68.059998,68.110001,67.725922,904700
12/3/2019,67.489998,67.489998,66.580002,66.610001,66.234383,1078100
12/4/2019,66.830002,68,66.75,66.919998,66.542633,776200
12/5/2019,67.050003,67.639999,67.050003,67.290001,66.910545,560800
12/6/2019,67.870003,68.470001,67.370003,68.32,67.934738,834800
12/9/2019,68.029999,68.239998,67.860001,67.989998,67.606598,860100
12/10/2019,67.309998,67.980003,66.849998,67.239998,66.860825,744700
12/11/2019,67.330002,67.57,66.599998,66.739998,66.363647,854000
12/12/2019,67.419998,68.470001,67.169998,67.690002,67.308296,1553800
12/13/2019,67.440002,67.660004,66.290001,67.410004,67.029877,1120700
12/16/2019,67.809998,69.139999,67.809998,69,68.610901,1220300
12/17/2019,68.940002,70.25,68.730003,70.059998,69.664925,1545300
12/18/2019,70.410004,70.410004,68.540001,69.029999,68.640732,1807200
12/19/2019,69.010002,69.279999,68.660004,69.199997,68.809776,1106000
12/20/2019,69.620003,69.620003,69,69.339996,68.948982,1401900
12/23/2019,69.629997,69.629997,68.93,69.290001,68.899269,1099200
12/24/2019,69.580002,69.580002,68.779999,69.089996,68.700394,360800
12/26/2019,69.18,69.589996,68.75,69.07,68.680511,519600
12/27/2019,69.239998,69.300003,68.120003,68.290001,67.904907,1011800
12/30/2019,68.169998,68.300003,67.330002,67.68,67.298347,861800
