,pct_delay,Adj Close
2015-01-05,0.007523939808481532,-0.0028639434949618847
2015-01-06,0.17558983666061706,-0.02373393730207307
2015-01-07,0.1496790757381258,0.014710389758117559
2015-01-08,0.025529644871208658,0.016938806911930504
2015-01-09,0.04066802651708312,-0.019507848431990604
2015-01-12,0.021597187343043698,0.008876676392817862
2015-01-26,0.3235294117647059,0.0071136116857348775
2015-01-29,0.9375,0.038999606005352794
2015-02-02,0.21265243902439024,0.00014406803470956575
2015-02-03,0.1677327647476901,-0.020322802838979803
2015-02-04,0.0038503850385038503,0.05487709202770197
2015-02-05,0.1390728476821192,-0.029288690207337043
2015-02-13,0.08050314465408805,-0.016483413512528355
2015-02-17,0.12345679012345678,-0.01962861152218265
2015-02-18,0.09205020920502092,0.027568165716925774
2015-02-19,0.2560054907343857,-0.00944252084168884
2015-02-20,0.0425531914893617,0.02905138623400738
2015-02-24,0.7162162162162162,0.029779243450275716
2015-02-25,0.041025641025641026,-0.031033954451036072
2015-02-26,0.016766981943250214,-0.0184889207020259
2015-02-27,0.08194444444444444,-0.03322453376518941
2015-03-02,0.024108003857280617,0.02500764038048464
2015-03-03,0.124,0.03277955494026519
2015-03-04,0.06424581005586592,-0.004782637681159274
2015-03-05,0.25238397965670695,-0.010921800230720868
2015-03-06,0.14116177389131793,-0.01840400525335706
2015-03-20,0.11371055495103373,-0.009131103388848816
2015-03-23,0.04072762395363812,-0.026493824038610114
2015-03-26,0.06871794871794872,-0.008999344386801167
2015-03-27,0.00791295746785361,0.04278896347869843
2015-04-02,0.011224489795918367,-0.03327606519993542
2015-04-08,0.004755434782608696,0.01645121705556485
2015-04-09,0.02344127597873369,0.01007433542649605
2015-04-10,0.032593809915091754,-0.0017985775016350347
2015-04-13,0.060669456066945605,-0.0006552170459493967
2015-04-16,0.060263653483992465,0.019839300874264554
2015-04-17,0.12485345838218054,-0.011414774736096978
2015-04-20,0.06067961165048544,0.014799153852686597
2015-04-24,0.03543586109142452,0.011305716740537042
2015-04-27,0.39776951672862454,-0.02409066364637591
2015-04-30,0.3418803418803419,-0.0021713212321917696
2015-05-06,0.8099173553719008,0.0035454837075805656
2015-05-08,0.07118851206843874,-0.0012796065259117473
2015-05-11,0.02873239436619718,0.008167873289043559
2015-05-13,0.012542759407069556,-0.010184303100803427
2015-05-15,0.08375451263537906,-0.0024291821862347796
2015-05-18,0.07882644043831742,0.010551980862077315
2015-05-19,0.02861230329041488,-0.02313251405622485
2015-05-20,0.005568814638027049,-0.10310803974497551
2015-05-21,0.20112781954887218,-0.007517418270674314
2015-05-26,0.04342162396873643,-0.03296705220650131
2015-05-27,0.07322948450297093,0.03428357219890499
2015-05-29,0.024456521739130436,0.02056455335335383
2015-06-01,0.05644014785328405,0.03150762044330446
2015-06-02,0.008871365204534253,-0.0063931804938167636
2015-06-03,0.07905138339920949,-0.0014298837992872127
2015-06-04,0.15009041591320071,-0.02326828393177527
2015-06-05,0.017130620985010708,-0.008796041781198416
2015-06-08,0.026889903602232368,-0.04363098539471266
2015-06-09,0.08050182958703607,0.01643150976222696
2015-06-10,0.08483935742971888,-0.0030430580812834673
2015-06-11,0.0020554984583761563,0.0015261732745583956
2015-06-12,0.007705347511172754,0.007047599999999932
2015-06-15,0.022830264441002696,-0.011726858553562702
2015-06-16,0.009369144284821987,-0.019521531100478495
2015-06-17,0.018096657440919737,0.001756783134881923
2015-06-18,0.014378594648662165,0.013445011691348485
2015-06-19,0.038212697128993126,0.023841608300004147
2015-06-22,0.0350587750051557,0.02910796244131464
2015-06-23,0.07997065297138664,0.007846733719830912
2015-06-24,0.031041257367387033,-0.01394171645844633
2015-06-25,0.028224808120821985,0.008813808461509476
2015-06-26,0.01451378809869376,-0.008372752245590753
2015-06-30,0.08608990670059373,0.003787104643304229
2015-07-01,0.07878787878787878,-0.0249009441577418
2015-07-02,0.057926829268292686,-0.0036757400595035516
2015-07-06,0.022613499050578283,0.04563102912621364
2015-07-07,0.04942133249921802,0.008542303009927643
2015-07-08,0.00445724473702256,-0.027435112733656508
2015-07-09,0.04047277936962751,0.00833014009844768
2015-07-10,0.12167300380228137,0.0422455892694551
2015-07-13,0.005188930282064928,0.015853018045505873
2015-07-14,0.0845602114005285,-0.011704185346766982
2015-07-15,0.04503367003367004,-0.004127041090974282
2015-07-16,0.009819967266775777,-0.009369369369369385
2015-07-17,0.19750519750519752,0.007457238995998594
2015-07-21,0.20070838252656434,0.011201499953080507
2015-07-22,0.04243394715772618,0.019653367524506526
2015-07-23,0.28061224489795916,-0.007008971438584255
2015-07-27,0.056022408963585436,0.005664701516562287
2015-07-28,0.04023972602739726,0.028340027665199274
2015-07-30,0.22106398274622574,-0.006467383437639973
2015-07-31,0.02269861286254729,-0.007916977480647458
2015-08-03,0.03064066852367688,0.03422594492331865
2015-08-04,0.0574468085106383,0.01080248628257885
2015-08-05,0.009876543209876543,-0.014249363625965072
2015-08-10,0.01880701754385965,0.007225942642723249
2015-08-11,0.08415423585702224,0.012598372262524249
2015-08-14,0.1126005361930295,0.003084850148580953
2015-08-17,0.05918296089385475,0.018281206531371996
2015-08-18,0.027379400260756193,-0.01828859121773785
2015-08-20,0.09775674006997324,-0.028164176541301655
2015-08-21,0.024858757062146894,-0.026506449902809703
2015-08-31,0.05899925317401045,-0.0026260154521360324
2015-09-03,0.050335570469798654,-0.0006982195723822526
2015-09-04,0.6203703703703703,-0.00978167685589515
2015-09-08,0.008088402825244931,0.014464614825623778
2015-09-10,0.06470248411322935,-0.013351760476912111
2015-09-17,0.22560275545350172,0.062295080892233345
2015-09-18,0.0014208581983518045,-0.02030539278256349
2015-10-02,0.051059206952743075,-0.023396264150943313
2015-10-09,0.32935560859188545,0.06601609514030216
2015-10-23,0.04607046070460705,0.06476362292174165
2015-10-28,0.0877742946708464,-0.02280932101754707
2015-11-11,0.01831262262916939,-0.006993040176605958
2015-11-12,0.039399624765478425,-0.0065392187548494185
2015-11-17,0.13380614657210402,-0.012052358400400864
2015-11-18,0.005145320539563343,0.0057510978433061855
2015-11-30,0.03430531732418525,-0.01918338613164383
2015-12-02,0.07159353348729793,0.016143147354162224
2015-12-14,0.3918918918918919,0.0047343504249404145
2015-12-15,0.5604395604395604,0.010471256727247136
2015-12-21,0.006123919308357349,0.019852442721449037
2015-12-23,0.05826771653543307,0.006034448275862081
2015-12-28,0.13602815941864427,-0.012880579004358905
2015-12-29,0.03957816377171216,0.004914438397371157
2015-12-30,0.0115916183682568,-0.030185514842925976
2016-01-04,0.13504823151125403,-0.02949385740826982
2016-01-12,0.13953488372093023,-0.014722937131401381
2016-01-13,0.10773130544993663,-0.05505308582278634
2016-01-22,0.056762893285760625,0.030663995999823834
2016-02-02,0.22610415293342123,-0.049324599891023224
2016-02-16,0.43297252289758537,0.010754933226677643
2016-02-19,0.0008915635796277722,0.03619563026945771
2016-02-24,0.03145963451306963,0.014607700367760268
2016-03-01,0.017291832934291033,0.019909256720546775
2016-03-04,0.2647058823529412,-0.005827905382242093
2016-03-10,0.04927536231884058,-0.0031337221994032216
2016-03-11,0.007473841554559043,0.0193852783578512
2016-03-23,0.011283497884344146,-0.012398743184038885
2016-03-24,0.17823548491728836,-0.03180451852010302
2016-03-31,0.009782125389061804,0.0006686894015379696
2016-04-01,0.06206896551724138,-0.0524557291604455
2016-04-04,0.07287753568745305,-0.015338557557500798
2016-04-07,0.15164055571977536,-0.035908578815897485
2016-04-21,0.06324110671936758,-0.09965870647299335
2016-04-22,0.011128775834658187,-0.03828650637932185
2016-04-26,0.06795131845841786,-0.004658699709513825
2016-04-27,0.08836524300441827,-0.004070004152828766
2016-04-29,0.02824858757062147,-0.0468164784266234
2016-05-11,0.0017399950285856326,-0.025531936170212766
2016-05-12,0.06422018348623854,-0.04410480445643683
2016-05-20,0.011661807580174927,0.010906703517686855
2016-05-25,0.09135802469135802,0.003111780257311514
2016-05-27,0.6034026465028356,0.01528089887640438
2016-05-31,0.04611543545307681,-0.0019920318725098474
2016-06-02,0.17006802721088435,-0.0017679999999999918
2016-06-13,0.032556418793932666,-0.04383682535430444
2016-06-14,0.04931087289433384,-0.04471177837694551
2016-06-15,0.3595679012345679,0.01900686623901171
2016-06-16,0.32666666666666666,-0.024714316267528957
2016-06-17,0.017921146953405017,0.01888589438747812
2016-06-23,0.003465658475110271,0.0017741849634065332
2016-06-28,0.4273373983739837,0.031788105960264934
2016-07-01,0.1690251572327044,0.008040886743643227
2016-07-06,0.025492175668854113,-0.02432365290832328
2016-07-07,0.10295857988165681,0.019842253374656504
2016-07-08,0.0529287226534933,0.03467198802693927
2016-07-13,0.014815840487399612,-0.006499111785095324
2016-07-14,0.13602941176470587,0.043392868656937145
2016-07-18,0.3014240506329114,0.0059034155597723625
2016-07-19,0.039735099337748346,0.0029343744065053468
2016-07-21,0.058245514098547425,-0.03395443134481235
2016-07-22,0.5118243243243243,0.01950278611230183
2016-07-25,0.02749747729566095,-0.01429474458692448
2016-07-26,0.0057692307692307696,0.01791428914297888
2016-07-27,0.1822620016273393,-0.006075864236329331
2016-07-28,0.024412521796894463,-0.0008431071004028068
2016-08-01,0.006693440428380187,0.01002350202651936
2016-08-02,0.07777777777777778,-0.062499977565456444
2016-08-03,0.021691973969631236,0.011261260753997249
2016-08-08,0.03409090909090909,0.001652592439578715
2016-08-11,0.03022508038585209,0.0031833829198510966
2016-08-12,0.001833367284579344,-0.0035964036386715303
2016-08-15,0.0717614165890028,0.019320595300237775
2016-08-16,0.2225031605562579,-0.0004164965805665277
2016-08-17,0.33636363636363636,0.003959116317603151
2016-08-18,0.00798482882523206,-0.01203823163138229
2016-08-19,0.00984478935698448,-0.010714244147657204
2016-08-24,0.02527075812274368,0.0023161927851678143
2016-08-29,0.017934706459296623,0.0017068914381670464
2016-08-30,0.011006603962377426,0.08604900775188473
2016-09-01,0.045454545454545456,0.009521900416584073
2016-09-07,0.01854876341577228,0.04966759971974177
2016-09-08,0.012363636363636363,0.012667678837555929
2016-09-21,0.021997950011826854,-0.0015901609701817199
2016-09-22,0.4307692307692308,0.01612584113079829
2016-09-29,0.010932475884244373,0.009474911172522749
2016-09-30,0.06484049930651872,0.026007079116290077
2016-10-06,0.010854341736694677,0.0029728725380899768
2016-10-20,0.003514252245216712,0.02038241378756167
2016-10-21,0.011644832605531296,-0.017146933003358678
2016-10-24,0.012556053811659192,-0.010071888851506894
2016-10-26,0.0002726281352235551,-0.011898242505981371
2016-10-27,0.04047976011994003,0.008151130048166033
2016-10-28,0.011117849201536285,0.012679217665535258
2016-11-02,0.05775814467145224,0.0024999821428572933
2016-11-15,0.008964719491035281,0.04957100491850963
2016-11-23,0.029988465974625143,0.005467582733813092
2016-11-28,0.06793478260869565,-0.011984534854303619
2016-11-30,0.04753199268738574,-0.011044233920765478
2016-12-12,0.15079365079365079,-0.02567513704071145
2016-12-15,0.07640195709446744,0.025363297906133786
2016-12-16,0.01661427929950606,-0.004947225498766805
2016-12-19,0.03586163122818153,0.0008063020910049623
2016-12-23,0.01643489254108723,0.008087329610801053
2017-01-06,0.5026548672566372,0.0062033413224305
2017-01-09,0.07255520504731862,-0.0012610900408676073
2017-01-10,0.05105303782114897,0.03338952067044776
2017-01-12,0.17145178764897076,-0.013859288194838948
2017-01-23,0.11470985155195682,-0.03309407318166069
2017-02-08,0.0074962518740629685,0.005751101055532226
2017-02-24,0.01221317542561066,0.006974302762186246
2017-03-13,0.13080771979985703,-0.03442076496658919
2017-03-14,0.03524974986531209,-0.047244024258955575
2017-03-24,0.015815085158150853,0.006370370370370582
2017-03-28,0.1453287197231834,0.034664251806453716
2017-03-29,0.3573487031700288,-0.01258128392935498
2017-03-30,0.005813953488372093,0.01331425950792453
2017-03-31,0.014755959137343927,-0.0019779599036162665
2017-04-06,0.1364505475404137,0.0022837996655380444
2017-04-07,0.5714285714285714,0.00939897451724625
2017-04-20,0.14184397163120568,0.007360398219650843
2017-05-01,0.45194805194805193,0.0008545506459842755
2017-05-05,0.04748201438848921,0.005206233869644583
2017-05-17,0.4758968609865471,-0.036428004969086714
2017-05-18,0.11803781297904957,-0.0026253216067210206
2017-05-19,0.0775034293552812,0.02632271546501519
2017-05-22,0.6564885496183206,0.012054308333381503
2017-05-24,0.12484848484848485,-0.001138770101717923
2017-05-25,0.1750936329588015,0.03128961157107635
2017-06-05,0.1807044410413476,-0.0043886505472223725
2017-06-06,0.16361440933789495,-0.005265091349702322
2017-06-07,0.004703668861712135,0.005169941043080772
2017-06-09,0.006201550387596899,-0.020988512952875626
2017-06-13,0.004312879827484807,-0.003216261293595979
2017-06-14,0.05077220077220077,0.00103245994969825
2017-06-15,0.06489586477512828,-0.0028365395264707827
2017-06-16,0.071,-0.0072407166920462895
2017-06-19,0.20622243413994518,0.024094790623792495
2017-06-20,0.016129032258064516,-0.017168994677692728
2017-06-23,0.0024879489970455605,-0.008521575539893078
2017-06-28,0.009302325581395349,0.009210486842105237
2017-06-29,0.0196078431372549,-0.016427575609944123
2017-06-30,0.15159781761496494,-0.002518584238637822
2017-07-05,0.060669456066945605,0.01944591051023159
2017-07-07,0.06649989576818845,0.015828117563095212
2017-07-10,0.019443166129774505,-0.00861413710123804
2017-07-11,0.2503293807641634,-0.01712246314534971
2017-07-12,0.02901298947568029,0.046931891495888944
2017-07-13,0.018530559167750326,-0.0044703961811796145
2017-07-14,0.06408839779005525,-0.003991518123775073
2017-07-17,0.1721120186697783,-0.0008766312054259151
2017-07-19,0.03894297635605007,-0.05906215312896956
