Date,Open,High,Low,Close,Adj Close,Volume
7/22/2009,5.14,5.4225,5.09,5.185,4.662669,1762400
7/23/2009,5.4475,5.6175,5.225,5.505,4.950433,3012000
7/24/2009,5.445,5.69,5.445,5.665,5.094316,1824400
7/27/2009,5.61,5.7175,5.5025,5.6175,5.0516,1523200
7/28/2009,5.55,5.805,5.55,5.69,5.116797,1293200
7/29/2009,5.6175,5.755,5.5725,5.7375,5.159513,1952400
7/30/2009,5.8025,5.875,5.6525,5.745,5.166257,1964800
7/31/2009,5.6975,5.87,5.6925,5.765,5.184243,1805600
8/3/2009,5.7875,5.875,5.73,5.8225,5.235949,1823200
8/4/2009,5.8675,6.0575,5.785,5.9625,5.361845,1304800
8/5/2009,6.0425,6.15,5.9,6.09,5.476501,1684800
8/6/2009,6.0025,6.025,5.61,5.6325,5.065091,3818400
8/7/2009,5.7425,5.89,5.615,5.795,5.21122,2411600
8/10/2009,5.7475,5.795,5.6125,5.69,5.116797,1099200
8/11/2009,5.6525,5.735,5.5375,5.635,5.067336,1097200
8/12/2009,5.6625,5.985,5.64,5.8575,5.267425,1844400
8/13/2009,5.8575,5.92,5.675,5.78,5.19773,1352400
8/14/2009,5.7675,5.7725,5.5725,5.755,5.175249,1386000
8/17/2009,5.6375,5.69,5.5525,5.6,5.035863,1184000
8/18/2009,5.665,5.77,5.5925,5.73,5.152768,1162000
8/19/2009,5.6275,5.7425,5.605,5.6375,5.069586,1482000
8/20/2009,5.5775,5.7125,5.5625,5.6425,5.074081,1044800
8/21/2009,5.715,5.8025,5.6225,5.7875,5.204476,1478800
8/24/2009,5.82,6.0625,5.7875,5.84,5.251688,1755200
8/25/2009,5.9025,6.6475,5.9025,6.6225,5.955357,5592800
8/26/2009,6.5975,6.7875,6.475,6.665,5.993577,3108800
8/27/2009,6.67,6.7025,6.3875,6.4575,5.80698,1853200
8/28/2009,6.5325,6.645,6.4,6.4575,5.80698,1335200
8/31/2009,6.38,6.4125,6.2875,6.3075,5.672091,1770800
9/1/2009,6.2175,6.33,5.7625,5.785,5.202226,3518400
9/2/2009,5.71,5.82,5.6075,5.765,5.184243,2352000
9/3/2009,5.74,5.9675,5.685,5.905,5.310139,1490800
9/4/2009,5.92,6.195,5.9,6.14,5.521465,1418400
9/8/2009,6.145,6.235,6.0175,6.1925,5.568677,1630400
9/9/2009,6.21,6.475,6.155,6.4125,5.766515,1630400
9/10/2009,6.4675,6.74,6.2975,6.735,6.056524,3972400
9/11/2009,6.725,6.8375,6.6025,6.6425,5.973344,1958400
9/14/2009,6.5725,6.65,6.4125,6.555,5.894657,1888000
9/15/2009,6.5675,6.895,6.5375,6.8125,6.126217,1853200
9/16/2009,6.8525,6.925,6.5925,6.79,6.105985,1881200
9/17/2009,6.845,6.8675,6.6,6.67,5.998074,1576400
9/18/2009,6.6975,6.705,6.3975,6.61,5.944117,2208400
9/21/2009,6.51,6.8,6.51,6.75,6.070013,2371200
9/22/2009,6.8225,6.9975,6.725,6.8,6.114979,2561200
9/23/2009,6.845,6.8725,6.58,6.67,5.998074,1846000
9/24/2009,6.695,6.7025,6.4075,6.5425,5.883417,1985600
9/25/2009,6.6825,6.88,6.5875,6.75,6.070013,2353600
9/28/2009,6.8,6.9625,6.6575,6.7,6.025052,1930800
9/29/2009,6.71,6.9225,6.7025,6.8675,6.175676,1791200
9/30/2009,6.925,6.9325,6.625,6.6975,6.022803,2225600
10/1/2009,6.6875,6.6875,6.36,6.3675,5.726046,1892400
10/2/2009,6.3,6.5625,6.3,6.4525,5.802484,1546800
10/5/2009,6.5025,6.7175,6.385,6.5975,5.932877,1211200
10/6/2009,6.63,6.74,6.5575,6.725,6.047532,1910800
10/7/2009,6.7125,6.8075,6.5875,6.605,5.939621,1386800
10/8/2009,6.67,6.92,6.575,6.8325,6.144203,2029600
10/9/2009,6.8,6.9475,6.625,6.935,6.236377,1516000
10/12/2009,6.9375,7.03,6.825,6.95,6.249866,1655600
10/13/2009,6.8975,7,6.765,6.9425,6.24312,1164400
10/14/2009,7.0325,7.2275,6.9075,7.2125,6.485922,2151200
10/15/2009,7.12,7.2,6.915,6.9775,6.274596,1357200
10/16/2009,7.01,7.01,6.7825,6.86,6.168932,1174400
10/19/2009,6.9425,6.995,6.88,6.9725,6.270099,1866000
10/20/2009,7.0025,7.175,6.93,7.1275,6.409485,2522400
10/21/2009,7.06,7.2475,6.7625,6.9,6.204903,4559600
10/22/2009,6.9025,7.03,6.39,6.69,6.016058,4448400
10/23/2009,6.69,6.8425,6.64,6.7475,6.067765,2924400
10/26/2009,6.7225,6.7925,6.55,6.6325,5.964352,3374000
10/27/2009,6.6425,6.8275,6.5625,6.72,6.043036,2191600
10/28/2009,6.715,6.7625,6.4,6.4125,5.766515,2704800
10/29/2009,6.475,6.6225,6.39,6.4625,5.811477,2571200
10/30/2009,6.415,6.5275,6.2925,6.43,5.78225,3108800
11/2/2009,6.45,6.5275,6.2275,6.4125,5.766515,3191600
11/3/2009,6.3425,6.5375,6.2975,6.475,5.822718,2758400
11/4/2009,6.51,6.5775,6.3,6.3575,5.717053,2590000
11/5/2009,6.425,6.635,6.335,6.6325,5.964352,2158400
11/6/2009,6.6,6.92,6.57,6.8725,6.180173,1876800
11/9/2009,6.925,7.1025,6.8475,7.0475,6.337544,2466800
11/10/2009,7.0425,7.1925,7.0175,7.13,6.411734,2373200
11/11/2009,7.1725,7.3725,7.1375,7.35,6.609571,1968800
11/12/2009,7.3175,7.385,7.08,7.0975,6.382506,1576800
11/13/2009,7.155,7.355,7.1325,7.2125,6.485922,1618000
11/16/2009,7.3,7.4925,7.2675,7.37,6.627556,1493600
11/17/2009,7.365,7.4675,7.325,7.3975,6.652286,998000
11/18/2009,7.42,7.4375,7.28,7.35,6.609571,1929600
11/19/2009,7.2775,7.295,7.0975,7.2575,6.526389,1528000
11/20/2009,7.185,7.3475,7.155,7.32,6.582593,986400
11/23/2009,7.41,7.495,7.3625,7.415,6.668023,1300800
11/24/2009,7.3975,7.435,7.265,7.325,6.58709,1076800
11/25/2009,7.355,7.4175,7.2775,7.37,6.627556,1032400
11/27/2009,7.15,7.4625,7.1325,7.36,6.618563,701600
11/30/2009,7.395,7.5,7.285,7.475,6.721978,2493200
12/1/2009,7.51,7.75,7.4975,7.725,6.946795,2249600
12/2/2009,7.525,7.635,7.3675,7.545,6.784926,3498000
12/3/2009,7.6,7.65,7.5025,7.5675,6.80516,2457600
12/4/2009,7.6875,8.0475,7.68,8.005,7.198586,2112000
12/7/2009,7.975,8.2375,7.9425,8.14,7.319986,1953200
12/8/2009,8.1175,8.2625,7.9375,8.1775,7.353709,2649200
12/9/2009,8.175,8.225,8.0375,8.2125,7.385182,1099200
12/10/2009,8.175,8.2475,8.1025,8.11,7.29301,2040400
12/11/2009,8.125,8.695,8.115,8.6625,7.789852,3535200
12/14/2009,8.6525,8.74,8.5375,8.6475,7.776361,2109600
12/15/2009,8.5625,8.71,8.4475,8.4825,7.627987,2508800
12/16/2009,8.5875,8.6875,8.495,8.6425,7.771864,1187200
12/17/2009,8.5475,8.64,8.43,8.575,7.711167,1366800
12/18/2009,8.6475,8.6475,8.3525,8.5125,7.654963,3496400
12/21/2009,8.55,8.7075,8.5275,8.6525,7.780859,1176800
12/22/2009,8.6475,8.9825,8.6475,8.9575,8.055132,2013600
12/23/2009,8.9925,9.1075,8.8,9.035,8.124825,1154800
12/24/2009,9.0275,9.12,8.9175,9.0175,8.109088,418400
12/28/2009,8.98,8.98,8.7,8.7725,7.888771,1411600
12/29/2009,8.83,8.83,8.675,8.7675,7.884272,1042400
12/30/2009,8.6925,8.8575,8.645,8.78,7.895514,850400
12/31/2009,8.7575,8.835,8.6375,8.64,7.769618,1492000
1/4/2010,8.705,8.82,8.6,8.7175,7.839308,1802400
1/5/2010,8.69,9.235,8.69,9.195,8.268708,3052800
1/6/2010,9.0625,9.285,9.05,9.1125,8.194521,2994000
1/7/2010,9.1375,9.42,9.04,9.065,8.151804,2887200
1/8/2010,9.0575,9.215,8.81,8.885,7.989938,2457600
1/11/2010,8.9575,8.9875,8.7125,8.83,7.940477,2324000
1/12/2010,8.775,9.05,8.7525,9.0275,8.118084,1866800
1/13/2010,9.0825,9.4,8.9875,9.335,8.394607,1442000
1/14/2010,9.3475,9.4425,9.3025,9.35,8.408092,1028400
1/15/2010,9.1825,9.195,8.9125,9.015,8.10684,2452800
1/19/2010,9.0475,9.3,8.9975,9.2925,8.356385,1736400
1/20/2010,9.1875,9.3,9.02,9.25,8.318169,2017200
1/21/2010,9.3,9.4875,9.21,9.3075,8.369876,2466000
1/22/2010,9.3075,9.3925,8.9825,9.0125,8.104591,1602400
1/25/2010,9.065,9.2,9.04,9.1275,8.208006,1302800
1/26/2010,9.075,9.145,8.8625,8.87,7.976447,1676000
1/27/2010,8.84,9.1675,8.735,9.125,8.205757,2150800
1/28/2010,8.89,9,8.145,8.1475,7.326733,7360000
1/29/2010,8.1975,8.2475,7.81,7.835,7.045713,3382800
2/1/2010,7.8425,8.0025,7.81,7.9925,7.187346,1856800
2/2/2010,8.025,8.3125,8.01,8.3125,7.47511,2856000
2/3/2010,8.29,8.39,8.1725,8.315,7.477356,3080400
2/4/2010,8.035,8.1425,7.91,8,7.194092,5684800
2/5/2010,7.975,8.085,7.8775,8.04,7.230061,3012000
2/8/2010,8.0175,8.2275,7.97,8.0975,7.281769,2164800
2/9/2010,8.225,8.425,8.1925,8.3425,7.502088,2364400
2/10/2010,8.2875,8.305,7.8975,7.94,7.140135,2656800
2/11/2010,7.95,8.1625,7.9,8.0825,7.268281,3575200
2/12/2010,8.045,8.205,7.8575,8.1875,7.362703,2327200
2/16/2010,8.2925,8.5625,8.2475,8.5025,7.645968,1916000
2/17/2010,8.5625,8.625,8.4625,8.5625,7.699926,1792000
2/18/2010,8.5775,8.8975,8.555,8.89,7.994433,2375600
2/19/2010,8.88,9.2125,8.84,9.1225,8.203511,3352400
2/22/2010,9.1325,9.295,8.8675,8.8825,7.987689,2300800
2/23/2010,8.865,8.9775,8.6825,8.73,7.850551,1634400
2/24/2010,8.7275,8.825,8.675,8.7375,7.857296,1399600
2/25/2010,8.52,8.685,8.51,8.655,7.783107,1677600
2/26/2010,8.68,8.78,8.605,8.75,7.868536,1939600
3/1/2010,8.805,9.375,8.8025,9.2925,8.356385,4232000
3/2/2010,9.3625,9.43,9.0525,9.065,8.151804,2903200
3/3/2010,9.1125,9.225,8.9975,9.155,8.232738,1382400
3/4/2010,9.14,9.205,8.9275,9.0575,8.145061,1340400
3/5/2010,9.1425,9.2925,9.0625,9.2875,8.351891,2717600
3/8/2010,9.25,9.3925,8.99,9.025,8.115832,2030800
3/9/2010,9.025,9.4925,9.025,9.49,8.533988,4521600
3/10/2010,9.48,10.095,9.48,10.025,9.015093,5502000
3/11/2010,9.975,10.1175,9.9375,10.095,9.078045,3516400
3/12/2010,10.0625,10.16,9.9475,10.14,9.11851,2555600
3/15/2010,10.0675,10.29,10.065,10.1975,9.170214,2671200
3/16/2010,10.1925,10.2275,10.035,10.08,9.064553,2453600
3/17/2010,10.11,10.3075,9.995,10.255,9.221927,2256800
3/18/2010,10.285,10.35,10.1025,10.1025,9.084786,1341200
3/19/2010,10.0425,10.1325,9.8125,10.0425,9.030831,3152400
3/22/2010,9.9525,10.3575,9.875,10.3225,9.282623,1887600
3/23/2010,10.3725,10.4975,10.2325,10.4675,9.413018,1567600
3/24/2010,10.38,10.495,10.19,10.2675,9.233165,1607600
3/25/2010,10.3275,10.5975,10.275,10.28,9.244405,1910800
3/26/2010,10.34,10.6475,10.28,10.3325,9.291615,1465200
3/29/2010,10.34,10.48,10.255,10.285,9.248904,1010400
3/30/2010,10.3,10.4025,10.1875,10.28,9.244405,1028400
3/31/2010,10.22,10.5,10.2075,10.3075,9.269137,2074400
4/1/2010,10.3975,10.47,10.1775,10.2225,9.192697,1848400
4/5/2010,10.245,10.28,10.1025,10.275,9.239912,1346400
4/6/2010,10.1875,10.385,10.1875,10.245,9.212932,1208800
4/7/2010,10.245,10.245,9.97,10.01,9.001607,1949600
4/8/2010,10,10.685,10,10.445,9.392782,3802400
4/9/2010,10.5275,10.55,10.2925,10.54,9.478216,1144000
4/12/2010,10.6,10.9275,10.585,10.855,9.761481,2223200
4/13/2010,10.815,10.99,10.715,10.8975,9.799698,2920400
4/14/2010,10.96,11.095,10.9125,11.0425,9.930091,2156000
4/15/2010,11.08,11.36,11.04,11.265,10.130181,2248000
4/16/2010,11.275,11.32,10.59,10.7725,9.687294,3186800
4/19/2010,10.425,10.7825,10.3575,10.47,9.415265,1974800
4/20/2010,10.535,10.62,10.2625,10.51,9.451239,1592400
4/21/2010,10.5,10.6425,10.03,10.2775,9.242158,2922800
4/22/2010,10.2,10.6425,10.0975,10.5025,9.44449,2683200
4/23/2010,10.685,11.06,10.6375,10.9475,9.844665,2796400
4/26/2010,11.05,11.25,10.9475,11.22,10.089712,2401200
4/27/2010,11.11,11.43,10.4675,10.5225,9.462477,2934000
4/28/2010,10.61,10.6825,10.3575,10.56,9.496199,3124400
4/29/2010,10.66,10.735,10.445,10.505,9.44674,1862400
4/30/2010,10.55,10.685,10.35,10.3525,9.309604,2348000
5/3/2010,10.825,11.5175,10.765,11.3,10.161652,5806400
5/4/2010,11.24,11.24,10.4725,10.63,9.559146,3158400
5/5/2010,10.475,10.79,10.2525,10.5925,9.525425,3173200
5/6/2010,10.5275,10.6525,9.2575,9.9075,8.909432,4126800
5/7/2010,9.95,10.55,9.8075,10.2575,9.224174,5511600
5/10/2010,10.7475,10.8875,10.56,10.8625,9.768226,2487200
5/11/2010,10.685,11.1325,10.5925,11.0775,9.961564,2014400
5/12/2010,11.095,11.525,11.095,11.5125,10.352745,2092000
5/13/2010,11.4725,11.725,11.33,11.405,10.256075,1554400
5/14/2010,11.3275,11.3825,11.065,11.205,10.076224,1351600
5/17/2010,11.24,11.525,10.975,11.3625,10.21786,1877200
5/18/2010,11.5425,11.6475,11.3325,11.3775,10.231343,3063600
5/19/2010,11.285,11.515,11.16,11.355,10.211113,3524800
5/20/2010,10.9075,11.1775,10.5775,10.585,9.518682,3647600
5/21/2010,10.2925,11.2025,10.28,11.0875,9.97056,3469200
5/24/2010,11.085,11.2475,11.01,11.09,9.97281,2300800
5/25/2010,10.76,11.5525,10.72,11.4875,10.330264,3420400
5/26/2010,11.575,12.0175,11.4,11.68,10.503376,4450000
5/27/2010,11.875,12.2625,11.7825,12.175,10.948507,3272000
5/28/2010,12.18,12.18,11.6625,11.675,10.498875,3305600
6/1/2010,11.7125,11.77,11.505,11.545,10.381973,2706400
6/2/2010,11.735,12.4825,11.735,12.4825,11.225027,3725600
6/3/2010,12.31,12.675,12.31,12.5725,11.305962,2482000
6/4/2010,12.17,12.41,12.0275,12.0625,10.847341,2151200
6/7/2010,12.2025,12.2175,11.78,11.7975,10.609038,1407600
6/8/2010,11.8825,12.0225,11.5675,11.8875,10.689971,1396000
6/9/2010,12.0525,12.2925,11.885,11.9625,10.757416,1836000
6/10/2010,12.05,12.2925,11.94,12.2525,11.018199,2242400
6/11/2010,12.1225,12.715,11.9525,12.715,11.434106,4062000
6/14/2010,12.93,13.15,12.76,12.8175,11.52628,2737200
6/15/2010,12.835,13.0575,12.835,12.94,11.636442,2402800
6/16/2010,12.875,13.2975,12.615,13.2,11.870254,3702000
6/17/2010,13.325,13.455,13.2125,13.325,11.982656,2630000
6/18/2010,13.315,13.5325,13.0775,13.1475,11.823038,2214800
6/21/2010,13.395,13.425,12.835,12.93,11.627448,1553200
6/22/2010,12.9675,13.0225,12.395,12.4075,11.157584,2050800
6/23/2010,12.4,12.66,12.155,12.4625,11.207044,2415200
6/24/2010,12.3375,12.48,12.0975,12.1175,10.896799,1735600
6/25/2010,12.1425,12.24,11.7575,11.875,10.67873,3320400
6/28/2010,11.9025,12.3475,11.895,12.0825,10.865325,1584000
6/29/2010,11.8325,11.8325,11.255,11.3075,10.168397,2298800
6/30/2010,11.365,11.73,11.2275,11.2375,10.105451,2297600
7/1/2010,11.3575,11.635,10.8125,11.065,9.950328,2430400
7/2/2010,11.165,11.185,10.5,10.81,9.721018,1719200
7/6/2010,10.885,11.7175,10.885,11.1675,10.0425,3150000
7/7/2010,11.2275,11.775,11.04,11.76,10.575313,2097600
7/8/2010,11.79,11.9375,11.555,11.8275,10.636013,1606000
7/9/2010,11.8275,11.9725,11.7625,11.91,10.710204,964800
7/12/2010,11.8375,11.905,11.455,11.725,10.543839,1304800
7/13/2010,11.89,12,11.805,11.945,10.741678,2056800
7/14/2010,11.92,12.3425,11.92,12.2075,10.97773,1943200
7/15/2010,12.1625,12.28,11.96,12.125,10.903543,1924000
7/16/2010,12.1075,12.1625,11.9525,11.965,10.75966,2047600
7/19/2010,12.0225,12.0225,11.45,11.925,10.72369,1846400
7/20/2010,11.88,12.2425,11.7675,12.2325,11.000215,2092000
7/21/2010,12.265,12.3825,11.925,11.9825,10.775399,2027600
7/22/2010,12.2,12.3275,12.02,12.315,11.074403,2332400
7/23/2010,12.315,12.53,12.265,12.5,11.240766,4671200
7/26/2010,12.595,12.9925,12.56,12.97,11.66342,2729200
7/27/2010,13.11,13.2275,12.5,12.74,11.456591,3223200
7/28/2010,12.685,13.0425,12.685,12.865,11.568996,1910400
7/29/2010,13.0075,13.0875,12.655,12.9375,11.634193,1407200
7/30/2010,12.74,13.0025,12.67,12.8975,11.598224,1517200
8/2/2010,13.2,13.25,13.02,13.2375,11.903973,1630000
8/3/2010,13.115,13.185,12.75,12.835,11.542023,1120800
8/4/2010,12.935,12.955,12.6625,12.825,11.53303,1640800
8/5/2010,12.75,13.17,12.6975,13.11,11.789313,2479600
8/6/2010,12.94,13.2125,12.775,13.175,11.847767,1761600
8/9/2010,13.2175,13.665,13.18,13.5225,12.160265,3949600
8/10/2010,13.4775,13.4775,13.1275,13.2525,11.917459,1572800
8/11/2010,12.8775,13.0625,12.42,12.44,11.18681,1935600
8/12/2010,12.17,12.7125,12.0375,12.53,11.267745,1579200
8/13/2010,12.4575,12.85,12.3325,12.7775,11.490313,1547200
8/16/2010,12.69,13.0925,12.575,13.0175,11.706137,1416000
8/17/2010,13.1725,13.47,13.16,13.3025,11.962424,1756400
8/18/2010,13.25,13.5475,13.1725,13.5025,12.142276,3057600
8/19/2010,13.435,13.5475,12.84,12.86,11.564501,2227200
8/20/2010,12.775,12.775,12.2,12.51,11.24976,3047600
8/23/2010,12.5675,12.79,12.065,12.0725,10.856331,1877600
8/24/2010,11.84,11.9875,11.545,11.78,10.593296,2091200
8/25/2010,11.6425,11.6425,11.2525,11.39,10.242589,4030800
8/26/2010,11.4425,11.4975,11.1075,11.13,10.00878,2464800
8/27/2010,11.2275,11.2775,11.02,11.2,10.071726,3375600
8/30/2010,11.1875,11.32,11.09,11.0925,9.975054,2586400
8/31/2010,11.0875,11.17,10.9725,11.0575,9.943583,3633600
9/1/2010,11.2325,11.3825,10.985,11.3025,10.163899,3626000
9/2/2010,11.2725,11.715,11.155,11.615,10.44492,2334800
9/3/2010,11.8425,12.05,11.7425,11.83,10.638263,2102400
9/7/2010,11.7475,11.7475,11.465,11.495,10.337008,2116400
9/8/2010,11.505,11.56,11.255,11.33,10.188632,1636800
9/9/2010,11.525,11.665,11.3325,11.5825,10.415695,2425200
9/10/2010,11.6525,11.7375,11.5575,11.565,10.399956,1513600
9/13/2010,11.75,11.9475,11.705,11.8075,10.618026,1616000
9/14/2010,11.7525,12.1625,11.675,11.86,10.665239,1731200
9/15/2010,11.8425,12.255,11.83,12.105,10.885558,1988400
9/16/2010,12.0675,12.0675,11.85,11.985,10.777648,1180800
9/17/2010,12.0525,12.11,11.6725,11.74,10.557325,1693600
9/20/2010,11.8125,11.9225,11.75,11.86,10.665239,1424800
9/21/2010,11.885,12.425,11.875,12.325,11.083396,2285200
9/22/2010,12.2475,12.3575,12.065,12.085,10.867573,1116000
9/23/2010,12.015,12.1575,11.72,11.775,10.588803,1524800
9/24/2010,11.955,12.0825,11.8575,11.965,10.75966,1134800
9/27/2010,12.085,12.75,12.0275,12.4925,11.234024,2228000
9/28/2010,12.5125,12.58,12.2625,12.41,11.159834,1256800
9/29/2010,12.375,12.8225,12.31,12.73,11.447595,2074400
9/30/2010,12.805,12.9625,12.7275,12.7575,11.472327,2580800
10/1/2010,12.9325,12.9625,12.3675,12.4475,11.193554,1663600
10/4/2010,12.43,12.59,11.9975,12.1425,10.91928,1512400
10/5/2010,12.26,12.285,11.945,12.215,10.984478,2567200
10/6/2010,12.22,12.395,12.0875,12.1875,10.959748,1043600
10/7/2010,12.2775,12.345,11.215,11.625,10.453912,7682400
10/8/2010,11.655,12.1725,11.6525,12.0475,10.833851,3212400
10/11/2010,12.035,12.1075,11.75,11.755,10.570819,1256800
10/12/2010,11.6875,11.8825,11.635,11.83,10.638263,1434000
10/13/2010,11.9125,11.9375,11.8,11.885,10.68772,1598400
10/14/2010,11.8575,11.8975,11.7525,11.845,10.651752,1549200
10/15/2010,12.01,12.015,11.69,11.7875,10.600044,1681200
10/18/2010,11.7875,11.91,11.7575,11.8975,10.69896,1102800
10/19/2010,11.7325,11.89,11.53,11.62,10.449418,1471600
10/20/2010,11.7,12.425,11.7,12.3525,11.108127,2051600
10/21/2010,12.535,12.6075,12.035,12.3175,11.076653,2862400
10/22/2010,12.36,12.6125,12.325,12.585,11.317205,1654800
10/25/2010,12.6375,12.845,12.56,12.7075,11.427361,1340800
10/26/2010,12.7125,12.98,12.54,12.83,11.537523,1245600
10/27/2010,12.7775,13.0975,12.635,13.0675,11.751096,1369200
10/28/2010,13.125,13.255,12.92,13.2025,11.872497,1390400
10/29/2010,13.1475,13.25,13.0175,13.2,11.870254,912800
11/1/2010,13.1975,13.215,13.01,13.11,11.789313,1336800
11/2/2010,13.2175,13.345,13.135,13.3125,11.971418,1144000
11/3/2010,13.325,13.5675,13.2225,13.51,12.14902,1069600
11/4/2010,13.69,13.855,13.5775,13.8125,12.421046,1852000
11/5/2010,13.8,14.12,13.8,13.97,12.56268,1722800
11/8/2010,13.8825,13.925,13.675,13.775,12.387323,1248400
11/9/2010,13.775,13.84,13.34,13.385,12.036613,1208800
11/10/2010,13.385,13.5425,13.26,13.52,12.158013,1199200
11/11/2010,13.5,13.75,13.3125,13.425,12.072583,1162400
11/12/2010,13.32,13.695,13.3175,13.47,12.113048,1358400
11/15/2010,13.59,13.62,13.38,13.5125,12.151266,832400
11/16/2010,13.4075,13.585,13.32,13.5425,12.178246,1828000
11/17/2010,13.5775,13.6675,13.165,13.225,11.892731,1340800
11/18/2010,13.2725,13.6275,13.2725,13.535,12.171503,1512000
11/19/2010,13.5125,13.8525,13.4475,13.7575,12.371587,1362800
11/22/2010,13.7275,13.9,13.6425,13.8625,12.466012,1116400
11/23/2010,13.7375,13.775,13.56,13.6575,12.281663,1037200
11/24/2010,13.6875,14,13.585,14,12.589656,1357600
11/26/2010,13.915,14,13.85,13.98,12.57167,727200
11/29/2010,13.88,14.04,13.665,13.875,12.477252,970800
11/30/2010,13.7175,13.835,13.6375,13.75,12.364844,998800
12/1/2010,13.95,14,13.755,13.865,12.468258,1273600
12/2/2010,13.8325,13.8925,13.675,13.83,12.436786,823200
12/3/2010,14,14,13.8675,13.9725,12.564929,1138800
12/6/2010,13.9625,14.0875,13.8825,14.01,12.598652,986000
12/7/2010,14.165,14.23,13.9225,14.05,12.634623,1087600
12/8/2010,14.07,14.07,13.8125,14.0075,12.596405,800800
12/9/2010,14.105,14.1575,13.975,14.0925,12.672839,1170000
12/10/2010,14.1375,14.25,13.97,14.2375,12.803231,1433200
12/13/2010,14.2775,14.3575,14.0575,14.1225,12.699821,1080400
12/14/2010,14.1225,14.295,14.0375,14.085,12.666095,1175600
12/15/2010,14.115,14.2575,14,14.1475,12.722301,1798400
12/16/2010,14.1475,14.2,13.9675,14.13,12.706563,1432800
12/17/2010,14.1225,14.415,14.01,14.3725,12.924636,3106400
12/20/2010,14.3725,14.4725,14.2525,14.4175,12.965102,1622400
12/21/2010,14.475,14.7925,14.4125,14.765,13.277593,1184400
12/22/2010,14.825,14.8975,14.525,14.575,13.106736,899600
12/23/2010,14.5775,14.65,14.325,14.35,12.904402,569200
12/27/2010,14.295,14.3275,13.9325,14.1375,12.713307,920000
12/28/2010,14.175,14.3,14.0875,14.26,12.823467,857600
12/29/2010,14.31,14.5925,14.2175,14.3575,12.911144,1160400
12/30/2010,14.3475,14.465,14.3425,14.3725,12.924636,638800
12/31/2010,14.37,14.475,14.1725,14.1725,12.744781,751200
1/3/2011,14.375,14.565,14.335,14.47,13.012311,924000
1/4/2011,14.5775,14.5925,14.1325,14.3525,12.906647,941200
1/5/2011,14.29,14.9625,14.28,14.7775,13.288836,2032000
1/6/2011,14.8225,14.94,14.69,14.925,13.421474,1522400
1/7/2011,15,15.7775,14.945,15.68,14.100416,2897600
1/10/2011,15.6725,15.9075,15.505,15.7375,14.152127,2208800
1/11/2011,15.775,15.7875,15.37,15.5525,13.985764,1101200
1/12/2011,15.6625,15.84,15.63,15.7775,14.188096,1136800
1/13/2011,15.78,15.9975,15.7125,15.92,14.316239,769600
1/14/2011,15.835,16.084999,15.7375,16.025,14.410662,852000
1/18/2011,15.9875,16,15.56,15.7425,14.156621,1431600
1/19/2011,15.87,16.059999,15.63,15.67,14.091426,1392800
1/20/2011,15.6375,15.73,15.135,15.3125,13.769938,1963600
1/21/2011,15.36,15.425,14.94,14.9775,13.468687,2075600
1/24/2011,14.97,15.29,14.875,15.19,13.65978,2092800
1/25/2011,15.3725,15.5825,14.755,15.2825,13.742961,2937200
1/26/2011,15.315,15.35,14.8875,15.265,13.727226,2970000
1/27/2011,15.15,15.7875,15.15,15.71,14.127398,1765600
1/28/2011,15.675,15.69,14.8675,14.93,13.425972,1784400
1/31/2011,14.9525,15.1775,14.8025,14.81,13.318061,1425600
2/1/2011,14.965,15.635,14.965,15.5625,13.994754,2141200
2/2/2011,15.385,15.4225,14.9725,15,13.488918,2047600
2/3/2011,15.08,15.1575,14.7775,14.9125,13.410236,2355600
2/4/2011,14.9125,15.49,14.9125,15.3525,13.805911,2311600
2/7/2011,15.4125,15.67,15.2975,15.325,13.781178,990000
2/8/2011,15.28,15.6525,15.28,15.485,13.92506,983200
2/9/2011,15.285,15.6025,15.265,15.5925,14.021731,1206800
2/10/2011,15.4925,15.74,15.45,15.62,14.04646,1436800
2/11/2011,15.5025,16.09,15.42,15.975,14.365702,1412400
2/14/2011,15.935,16.200001,15.8025,16.127501,14.502836,1502800
2/15/2011,16.01,16.120001,16,16.120001,14.496093,1150400
2/16/2011,16.17,16.25,15.965,16.084999,14.464615,996000
2/17/2011,16.049999,16.2425,16.049999,16.182501,14.552299,635200
2/18/2011,16.227501,16.245001,15.9825,16.0075,14.394923,1239200
2/22/2011,15.6875,15.6875,14.875,15,13.488918,3133200
2/23/2011,15.005,15.0075,14.2075,14.3325,12.888662,3493200
2/24/2011,14.37,14.6525,14.07,14.54,13.075258,2801600
2/25/2011,14.605,14.8125,14.5025,14.805,13.313563,1234800
2/28/2011,14.985,15.0425,14.6325,14.8625,13.365273,1880800
3/1/2011,14.8875,14.9025,14.0675,14.2325,12.798738,2018800
3/2/2011,14.2475,14.44,14.0375,14.1325,12.708809,1754800
3/3/2011,14.3375,14.8,14.3025,14.7,13.219142,2019200
3/4/2011,14.76,14.76,14.44,14.635,13.160689,1126000
3/7/2011,14.5225,14.74,14.1875,14.43,12.976338,1559600
3/8/2011,14.47,15.29,14.425,15.18,13.650789,2190800
3/9/2011,15.1925,15.1925,14.905,15.035,13.520393,1436800
3/10/2011,14.92,15.2375,14.6475,15.0875,13.567606,2065600
3/11/2011,14.6575,15.385,14.6575,15.175,13.646289,1666000
