date,pct_delay,adj_close
2015-01-05,0.04845601087589823,-0.0005560698912742135
2015-01-06,0.12712550607287448,-0.015590548886060263
2015-01-07,0.006613999632555576,-0.0005655092861819311
2015-01-08,0.2543829494671708,0.012261731276292487
2015-01-09,0.00847457627118644,-0.030562887106842185
2015-01-12,0.0641091658084449,-0.04690488837426554
2015-01-13,0.13504273504273503,0.016538801162929495
2015-01-14,0.25175644028103045,-0.019642974447489636
2015-01-15,0.0113544201135442,0.0
2015-01-21,0.014598540145985401,0.017440795870350412
2015-01-22,0.0005192107995846313,0.03577408540451765
2015-02-02,0.1169179229480737,-0.007334978730084152
2015-02-04,0.021409921671018278,0.04126320842320852
2015-02-05,0.007713884992987377,-0.011142632429547383
2015-02-17,0.1262609827530101,-0.007852563429343595
2015-02-18,0.6231671554252199,0.027077424086494162
2015-02-20,0.19712070874861573,0.024909179717150787
2015-02-23,0.06568265682656826,0.005684217610564479
2015-02-24,0.024341279799247176,0.004092608132365783
2015-02-25,0.03149872988992379,-0.034743847358088
2015-02-26,0.06920746292457343,-0.007641057141359986
2015-02-27,0.19823683583512033,-0.02938203972247333
2015-03-02,0.002384238925837621,0.008559577023857345
2015-03-03,0.05299223389675651,0.00952162804370782
2015-03-04,0.012898024989923419,0.00369092037302865
2015-03-05,0.07120845256438477,-0.01123617724031234
2015-03-06,0.04950495049504951,-0.008264198790631005
2015-03-09,0.03662138216184288,-0.0016666919744332542
2015-03-11,0.38826185101580135,0.013906830880831
2015-03-13,0.000368052999631947,0.01109316688934725
2015-03-20,0.03144078144078144,0.010327821557418071
2015-03-23,0.4508710801393728,-0.024390296884823193
2015-03-24,0.016376663254861822,-0.008639458897292673
2015-03-25,0.04035512510088781,-0.03560183490657043
2015-04-01,0.31322546605698204,-0.04433503877606915
2015-04-08,0.03253685815963396,0.02610533656126557
2015-04-09,0.08433518751121478,-0.018465479991339517
2015-04-10,0.06606606606606606,-0.002299297282703394
2015-04-13,0.1520556884924951,0.0012569742530468275
2015-04-14,0.01417004048582996,-0.007741995914964828
2015-04-16,0.12255965292841649,0.01026188426946284
2015-04-17,0.08826649692340335,-0.0010364590123472794
2015-04-20,0.4979310344827586,0.03257934433204279
2015-04-23,0.006320224719101123,0.0009726569584029843
2015-04-24,0.13937199968521288,0.024489979244926685
2015-04-27,0.18566622330021126,-0.015936424710861874
2015-04-28,0.03549060542797495,-0.013109683528442106
2015-05-07,0.046442687747035576,0.04272082067255334
2015-05-08,0.16246229777899643,-0.00040776286044363896
2015-05-11,0.006270188105643169,0.012438796956091958
2015-05-13,0.03737094663370656,-0.007369220225126871
2015-05-18,0.45807259073842305,0.006780489602153494
2015-05-19,0.08227311280746395,-0.02346939011912874
2015-05-20,0.05198147195059187,-0.10010467449343063
2015-05-21,0.010675129832660127,-0.013701765717152425
2015-05-26,0.08552817898612292,-0.024641934010854905
2015-05-27,0.1525974025974026,0.016361752741943958
2015-05-28,0.021443514644351465,-0.0063922260784171625
2015-06-05,0.0567703952901598,-0.010670913938458093
2015-06-08,0.09580838323353294,-0.04458270089782024
2015-06-09,0.14907407407407408,0.011790959120208111
2015-06-10,0.1887966804979253,0.0024795713196545943
2015-06-15,0.020750608428333546,-0.015720737519753336
2015-06-16,0.12227979274611399,-0.014724179945655558
2015-06-17,0.16424592460954854,0.01013169038289874
2015-06-18,0.04075533215595707,0.002507260227212482
2015-06-19,0.049773755656108594,0.03952003673176474
2015-06-22,0.0105475763016158,0.03537036597713672
2015-06-23,0.08058435438265787,-0.006971811416370377
2015-06-24,0.30194472876151485,-0.011467377165255477
2015-06-25,0.1721756290083868,0.0
2015-06-26,0.15405632618747372,-0.018939704240129918
2015-06-29,0.11916110581506197,-0.040781503267390384
2015-06-30,0.07546082949308756,0.0047797632256616485
2015-07-01,0.030680437424058325,-0.028542786230279504
2015-07-02,0.2563270603504218,0.005927836196614189
2015-07-06,0.09123434704830054,0.017934798840470334
2015-07-07,0.07156890261015998,0.023659805871230732
2015-07-08,0.04776406475396698,-0.03343966658699504
2015-07-09,0.07181467181467181,0.00915773315915791
2015-07-13,0.029512697323266987,0.029361446695214566
