Date,Open,High,Low,Close,Adj Close,Volume
4/20/2015,62,62.5,61.060001,62.400002,62.400002,4736100
4/21/2015,62.700001,63.919998,62.080002,63.700001,63.700001,5716600
4/22/2015,63.799999,64.239998,62.900002,64.019997,64.019997,6286000
4/23/2015,62.740002,64.099998,62.310001,62.799999,62.799999,8683800
4/24/2015,63.439999,64.949997,63.400002,63.509998,63.509998,8820000
4/27/2015,62.939999,63.470001,61.740002,61.98,61.98,4915300
4/28/2015,61.799999,61.950001,59.93,61.419998,61.419998,4211900
4/29/2015,61,61.27,57.950001,59.869999,59.869999,7502800
4/30/2015,59.900002,61.290001,59.330002,59.740002,59.740002,7179900
5/1/2015,60.34,61.959999,59.919998,61.400002,61.400002,4519800
5/4/2015,61.939999,62.18,60.59,60.919998,60.919998,3769700
5/5/2015,59.91,60.48,58.93,59.23,59.23,3617200
5/6/2015,59.110001,59.990002,57.700001,59.439999,59.439999,4303600
5/7/2015,59.810001,62.790001,59.810001,62.52,62.52,7861100
5/8/2015,62.240002,63.900002,62.07,62.439999,62.439999,4829000
5/11/2015,62.700001,63.639999,62.16,62.950001,62.950001,2726500
5/12/2015,62.25,62.349998,61.490002,61.860001,61.860001,4355100
5/13/2015,62.450001,63.450001,61.060001,61.23,61.23,4511600
5/14/2015,61.599998,62.16,61.169998,61.75,61.75,3722900
5/15/2015,62.209999,62.580002,61.400002,61.599998,61.599998,2803500
5/18/2015,61.630001,62.279999,61.389999,62.25,62.25,4207300
5/19/2015,62.740002,63.220001,60.720001,60.810001,60.810001,4842100
5/20/2015,60.57,60.580002,54.220001,54.540001,54.540001,22711300
5/21/2015,54.599998,55.369999,54.080002,54.130001,54.130001,10723100
5/22/2015,54.419998,54.630001,53.110001,53.689999,53.689999,6738900
5/26/2015,54.099998,54.099998,51.68,51.919998,51.919998,11236700
5/27/2015,52.369999,54,52.25,53.700001,53.700001,6443600
5/28/2015,53.700001,54.169998,53.279999,53.490002,53.490002,4948800
5/29/2015,53.560001,54.799999,52.799999,54.59,54.59,7309900
6/1/2015,54.759998,56.889999,54.07,56.310001,56.310001,9487300
6/2/2015,55.119999,56.369999,54.360001,55.950001,55.950001,6719800
6/3/2015,56.189999,56.389999,55.310001,55.869999,55.869999,3668100
6/4/2015,55.5,56.369999,53.990002,54.57,54.57,7131100
6/5/2015,54.619999,54.939999,53.830002,54.09,54.09,4867100
6/8/2015,53.48,53.599998,51.029999,51.73,51.73,9231900
6/9/2015,50.349998,52.900002,49.849998,52.580002,52.580002,12212200
6/10/2015,52.32,53.099998,51.470001,52.419998,52.419998,6406700
6/11/2015,52.91,53.529999,52.330002,52.5,52.5,3370900
6/12/2015,52,53.369999,52,52.869999,52.869999,4097900
6/15/2015,52.490002,53.009998,51.869999,52.25,52.25,3199400
6/16/2015,52.25,52.560001,50.849998,51.23,51.23,4767500
6/17/2015,51.200001,51.84,50.689999,51.32,51.32,3712200
6/18/2015,51.43,52.080002,51.009998,52.009998,52.009998,4278600
6/19/2015,52.639999,53.959999,52.400002,53.25,53.25,5680000
6/22/2015,54.580002,55.18,53.84,54.799999,54.799999,6806400
6/23/2015,55.84,56.27,54.700001,55.23,55.23,5349400
6/24/2015,55.119999,55.849998,54.299999,54.459999,54.459999,3987600
6/25/2015,54.900002,55.400002,54.369999,54.939999,54.939999,4182400
6/26/2015,55.09,55.400002,54.189999,54.48,54.48,4252800
6/29/2015,53.849998,54.889999,52.509998,52.810001,52.810001,5279000
6/30/2015,53.400002,54.279999,52.990002,53.009998,53.009998,4621900
7/1/2015,54.049999,54.139999,50.099998,51.689999,51.689999,13075800
7/2/2015,51.880001,52.509998,50.98,51.5,51.5,5318900
7/6/2015,52.049999,53.950001,52.049999,53.849998,53.849998,6371500
7/7/2015,53.990002,54.490002,52.540001,54.310001,54.310001,6627700
7/8/2015,53.439999,53.720001,52.25,52.82,52.82,4619100
7/9/2015,53.459999,54.119999,53.060001,53.259998,53.259998,3437800
7/10/2015,54.689999,55.689999,54.599998,55.509998,55.509998,5922600
7/13/2015,56.91,57.389999,56.099998,56.389999,56.389999,4246800
7/14/2015,55.959999,56.490002,55.209999,55.73,55.73,4517000
7/15/2015,54.919998,56.220001,53.900002,55.5,55.5,6025200
7/16/2015,55.880001,56.439999,54.98,54.98,54.98,5440400
7/17/2015,55.23,56.700001,55.029999,55.389999,55.389999,5893900
7/20/2015,55.689999,56.099998,54.810001,55.349998,55.349998,3425400
7/21/2015,55.200001,56.299999,55.200001,55.970001,55.970001,4032900
7/22/2015,55.810001,57.41,55.790001,57.07,57.07,9298900
7/23/2015,58.720001,60,56.16,56.669998,56.669998,10259200
7/24/2015,57.779999,58.5,56.439999,56.490002,56.490002,9534000
7/27/2015,56.049999,57.240002,55.25,56.810001,56.810001,5806500
7/28/2015,57.080002,58.91,56.75,58.419998,58.419998,6206400
7/29/2015,58.099998,58.419998,56.799999,57.209999,57.209999,4768100
7/30/2015,57.09,57.310001,56.549999,56.84,56.84,3153700
7/31/2015,56.66,56.900002,56.360001,56.389999,56.389999,3476300
8/3/2015,56.860001,58.889999,56.689999,58.32,58.32,5270700
8/4/2015,59.189999,59.849998,58.209999,58.950001,58.950001,4795300
8/5/2015,59.41,59.5,58.049999,58.110001,58.110001,4580200
8/6/2015,58.41,58.959999,56.950001,57.509998,57.509998,3749000
8/7/2015,57.25,57.630001,56.610001,56.740002,56.740002,3489900
8/10/2015,57.419998,58.009998,56.900002,57.150002,57.150002,3074000
8/11/2015,57.220001,59.139999,57.220001,57.869999,57.869999,4419800
8/12/2015,57.599998,57.740002,55.07,57.41,57.41,4813300
8/13/2015,57.650002,58.59,57.18,58.349998,58.349998,3337800
8/14/2015,57.970001,58.860001,57.849998,58.529999,58.529999,2391700
8/17/2015,58.490002,59.93,58,59.599998,59.599998,3889000
8/18/2015,59.450001,60.119999,58.110001,58.509998,58.509998,3834400
8/19/2015,58.259998,59.029999,57.869999,58.23,58.23,3825200
8/20/2015,57.59,57.66,56.52,56.59,56.59,4164800
8/21/2015,55.919998,56.68,54.959999,55.09,55.09,6683400
8/24/2015,50.759998,54.98,49.200001,52.330002,52.330002,7089300
8/25/2015,54.369999,54.939999,52.099998,52.099998,52.099998,4597100
8/26/2015,53.369999,54.220001,51.619999,53.950001,53.950001,4991300
8/27/2015,54.380001,54.73,52.330002,53.360001,53.360001,5769700
8/28/2015,56.52,57.349998,55.779999,57.119999,57.119999,19988900
8/31/2015,57.18,58.040001,56.880001,56.970001,56.970001,10560400
9/1/2015,56.009998,57.380001,55.799999,57.130001,57.130001,12670900
9/2/2015,57.889999,58.09,56.720001,57.290001,57.290001,67826200
9/3/2015,57.529999,58.139999,57.049999,57.25,57.25,9954600
9/4/2015,56.799999,57.700001,56.310001,56.689999,56.689999,6099700
9/8/2015,57.740002,58.009998,56.91,57.509998,57.509998,7115100
9/9/2015,57,58.93,56.869999,57.669998,57.669998,9041000
9/10/2015,57.959999,58.360001,56.599998,56.900002,56.900002,6500900
9/11/2015,56.77,57.470001,56.34,56.830002,56.830002,4028300
9/14/2015,56.889999,57.459999,56.419998,57.450001,57.450001,4652100
9/15/2015,57.490002,57.700001,56.849998,57.279999,57.279999,5310000
9/16/2015,57.029999,57.990002,56.759998,57.950001,57.950001,5151800
9/17/2015,58.189999,62.209999,58.080002,61.560001,61.560001,16405900
9/18/2015,60.84,61.349998,60.029999,60.310001,60.310001,7125600
9/21/2015,60.360001,61.240002,59.59,60.450001,60.450001,5417700
9/22/2015,59.950001,60.220001,58.009998,58.240002,58.240002,5477400
9/23/2015,58.52,58.889999,57.290001,58.169998,58.169998,4215500
9/24/2015,57.580002,57.66,55.77,56.330002,56.330002,5748900
9/25/2015,56.990002,56.990002,54.950001,55.419998,55.419998,6322900
9/28/2015,55.209999,55.240002,53.040001,53.720001,53.720001,5560900
9/29/2015,53.830002,54.029999,52.110001,52.459999,52.459999,6290700
9/30/2015,52.880001,53.48,52.240002,53.049999,53.049999,6347000
10/1/2015,52.950001,53.169998,52,53,53,5990000
10/2/2015,52.34,52.380001,50.950001,51.759998,51.759998,6745500
10/5/2015,52.029999,53.630001,51.650002,53.330002,53.330002,5846200
10/6/2015,53.240002,53.549999,50.52,50.779999,50.779999,7744900
10/7/2015,51.040001,51.650002,49.759998,51.580002,51.580002,7054000
10/8/2015,51.25,52.43,50.5,52.259998,52.259998,5012500
10/9/2015,53.919998,56.099998,53.419998,55.709999,55.709999,11375400
10/12/2015,56.099998,58.040001,55.900002,57.799999,57.799999,6114300
10/13/2015,57.119999,57.759998,56.43,57.299999,57.299999,6223100
10/14/2015,57.869999,58.75,56.400002,57.509998,57.509998,5912800
10/15/2015,57.790001,58.080002,56.720001,57.759998,57.759998,4188500
10/16/2015,57.889999,57.98,55.049999,55.970001,55.970001,14594700
10/19/2015,55.900002,57.009998,55.84,56.75,56.75,6588400
10/20/2015,56.849998,57.07,55.450001,55.75,55.75,7306900
10/21/2015,55.650002,55.849998,54.200001,54.549999,54.549999,7421800
10/22/2015,55.09,56.439999,54.139999,56.049999,56.049999,7564800
10/23/2015,57.189999,59.799999,57.18,59.68,59.68,12308600
10/26/2015,59.419998,61.200001,59.150002,61.02,61.02,6017300
10/27/2015,60.720001,61.799999,60.470001,60.939999,60.939999,5981600
10/28/2015,60.849998,60.970001,58.700001,59.549999,59.549999,5823400
10/29/2015,59.130001,60.720001,58.599998,60.25,60.25,4301900
10/30/2015,60.07,61.869999,59.970001,60.310001,60.310001,5520400
11/2/2015,60.610001,61.290001,60.439999,60.599998,60.599998,4012000
11/3/2015,61,61.34,60.009998,60.84,60.84,4883300
11/4/2015,60.540001,60.93,59.689999,60.290001,60.290001,6036500
11/5/2015,60.509998,60.98,60.189999,60.299999,60.299999,4623300
11/6/2015,60.18,61.75,60.02,61.490002,61.490002,6540700
11/9/2015,61.16,61.419998,59.669998,60.150002,60.150002,3469700
11/10/2015,60.18,60.849998,59.029999,60.060001,60.060001,2659000
11/11/2015,60.259998,60.439999,59.580002,59.639999,59.639999,2264500
11/12/2015,59,60.110001,59,59.25,59.25,2707300
11/13/2015,59.099998,59.57,58.439999,58.799999,58.799999,3085200
11/16/2015,57.369999,58.209999,57.060001,58.080002,58.080002,6174400
11/17/2015,58.299999,59.290001,57.02,57.380001,57.380001,4413500
11/18/2015,57.490002,58.259998,56.509998,57.709999,57.709999,4658800
11/19/2015,58.09,59.299999,57.799999,58.5,58.5,3475600
11/20/2015,58.490002,59.290001,58.360001,58.810001,58.810001,3563900
11/23/2015,58.849998,59.23,58.34,58.560001,58.560001,2607100
11/24/2015,57.09,57.240002,56.07,56.799999,56.799999,7259500
11/25/2015,57.080002,57.209999,55.93,56.220001,56.220001,4622800
11/27/2015,56.400002,57.459999,56.259998,56.82,56.82,1638500
11/30/2015,56.82,57.200001,55.580002,55.73,55.73,5123700
12/1/2015,55.68,57.110001,55.529999,56.990002,56.990002,3967000
12/2/2015,58,59.34,57.619999,57.91,57.91,5393400
12/3/2015,57.91,58.23,56.560001,56.740002,56.740002,4111100
12/4/2015,57.560001,59.09,57.52,58.939999,58.939999,5126100
12/7/2015,59.959999,61.490002,59.75,60.52,60.52,6911700
12/8/2015,59.669998,60.509998,58.049999,58.650002,58.650002,4668200
12/9/2015,58.700001,59.880001,57.150002,57.860001,57.860001,5138900
12/10/2015,58.099998,60.18,57.610001,59.529999,59.529999,5095600
12/11/2015,58.18,58.759998,56.91,57.029999,57.029999,5041600
12/14/2015,57.369999,57.740002,55.330002,57.299999,57.299999,5692900
12/15/2015,57.830002,58.48,57.509998,57.900002,57.900002,3675600
12/16/2015,58.259998,59.150002,57.060001,58.869999,58.869999,4189000
12/17/2015,58.860001,59.650002,57.299999,57.32,57.32,3997600
12/18/2015,57.32,58.220001,56.720001,56.919998,56.919998,5017900
12/21/2015,57.419998,58.32,57.27,58.049999,58.049999,3303500
12/22/2015,58.279999,58.360001,56.650002,58,58,3921200
12/23/2015,58.02,58.57,57.110001,58.349998,58.349998,3381800
12/24/2015,58.349998,60.439999,58.349998,59.779999,59.779999,3015000
12/28/2015,59.790001,60.200001,58.669998,59.009998,59.009998,2521400
12/29/2015,59.169998,59.740002,58.740002,59.299999,59.299999,2317900
12/30/2015,59.279999,59.299999,57.450001,57.509998,57.509998,3182400
12/31/2015,57.23,57.5,56.720001,57.299999,57.299999,3516000
1/4/2016,55.790001,56.34,54.860001,55.610001,55.610001,5693200
1/5/2016,55.900002,56.330002,54,55.060001,55.060001,6982900
1/6/2016,54.240002,55.470001,54.040001,55.200001,55.200001,4902100
1/7/2016,54.400002,54.810001,52.34,52.630001,52.630001,6095600
1/8/2016,53.619999,53.860001,51.759998,51.889999,51.889999,6365600
1/11/2016,52.200001,52.549999,50.349998,51.619999,51.619999,8451200
1/12/2016,51.66,51.700001,49.709999,50.860001,50.860001,10054900
1/13/2016,51.16,51.279999,47.759998,48.060001,48.060001,8043600
1/14/2016,48.34,48.59,45.889999,47.830002,47.830002,9801600
1/15/2016,46.419998,46.889999,44.93,45.669998,45.669998,10924000
1/19/2016,46.509998,46.970001,44.639999,45.18,45.18,8597400
1/20/2016,44.77,46.200001,42.169998,45.119999,45.119999,11771600
1/21/2016,45.110001,46.66,44.25,45.330002,45.330002,10292600
1/22/2016,45.93,47.73,45.93,46.720001,46.720001,8290100
1/25/2016,46.91,47.259998,46.34,46.439999,46.439999,5578400
1/26/2016,46.830002,47.27,46.310001,47.23,47.23,5602800
1/27/2016,47.700001,49.41,47.369999,47.709999,47.709999,8127200
1/28/2016,47.970001,48.139999,45.77,46.110001,46.110001,7770500
1/29/2016,45.310001,48.540001,45.27,48.279999,48.279999,9056700
2/1/2016,47.709999,49.200001,47.52,48.860001,48.860001,6719300
2/2/2016,48.27,48.48,46.049999,46.450001,46.450001,7114500
2/3/2016,46.630001,48.299999,45.049999,47.57,47.57,6490000
2/4/2016,47.18,48.619999,47.07,48.41,48.41,5711500
2/5/2016,48.41,49.16,46.48,46.860001,46.860001,5164900
2/8/2016,45.900002,46.419998,45.16,45.68,45.68,7691700
2/9/2016,44.970001,47.029999,44,46.48,46.48,9300200
2/10/2016,47.41,48.799999,47.07,47.709999,47.709999,7833000
2/11/2016,46.540001,47.849998,46.48,46.98,46.98,4926400
2/12/2016,47.290001,48.43,46.580002,48.349998,48.349998,4097600
2/16/2016,48.720001,49.25,47.799999,48.869999,48.869999,4593500
2/17/2016,49.419998,50.93,49.290001,50.610001,50.610001,4214400
2/18/2016,51.07,52.200001,50.720001,51.939999,51.939999,5575100
2/19/2016,51.790001,55.060001,51.130001,53.82,53.82,9733300
2/22/2016,54.130001,55.84,53.959999,55.490002,55.490002,6665900
2/23/2016,55.09,55.889999,54.619999,55.450001,55.450001,4317100
2/24/2016,54.82,56.299999,54.669998,56.259998,56.259998,5594700
2/25/2016,56.439999,56.91,55.73,56.860001,56.860001,4654600
2/26/2016,56.889999,57.169998,56.119999,56.580002,56.580002,4498800
2/29/2016,56.380001,57.799999,56.009998,57.259998,57.259998,5605200
3/1/2016,57.630001,58.84,57.259998,58.400002,58.400002,5216500
3/2/2016,57.900002,58.48,57.27,57.919998,57.919998,4849100
3/3/2016,57.93,58.799999,57.799999,58.34,58.34,5190000
3/4/2016,58.650002,58.950001,57.66,58,58,5766900
3/7/2016,57.549999,58.09,56.84,57.610001,57.610001,4920400
3/8/2016,56.360001,57.450001,55.290001,56.34,56.34,7848100
3/9/2016,56.740002,57.59,56.470001,57.439999,57.439999,4755100
3/10/2016,57.599998,57.869999,56.650002,57.259998,57.259998,3509500
3/11/2016,57.959999,58.41,57.720001,58.369999,58.369999,3119700
3/14/2016,58,59.09,57.84,58.98,58.98,3942500
3/15/2016,58.57,59.299999,57.939999,58.049999,58.049999,4730800
3/16/2016,57.66,59.029999,57.419998,58.77,58.77,3670900
3/17/2016,58.709999,59.16,58.209999,58.84,58.84,3279000
3/18/2016,58.900002,60.669998,58.860001,60.41,60.41,7375300
3/21/2016,60.380001,61.41,60.349998,61.189999,61.189999,3629200
3/22/2016,59.509998,60.959999,59.41,60.490002,60.490002,4467900
3/23/2016,60.43,60.610001,59.290001,59.740002,59.740002,4020400
3/24/2016,58.759998,58.959999,57.200001,57.84,57.84,6622400
3/28/2016,57.950001,58.18,57.41,57.91,57.91,3395100
3/29/2016,57.779999,58.75,57.59,58.66,58.66,4041000
3/30/2016,58.990002,60.389999,58.889999,59.82,59.82,3402800
3/31/2016,59.919998,61.389999,59.82,59.860001,59.860001,5745000
4/1/2016,57.43,57.669998,56.189999,56.720001,56.720001,7407200
4/4/2016,56.59,57.599998,55.700001,55.849998,55.849998,4622100
4/5/2016,55.490002,55.849998,55.099998,55.580002,55.580002,2727400
4/6/2016,55.599998,55.650002,54.59,55.139999,55.139999,3224200
4/7/2016,54.549999,54.66,52.93,53.16,53.16,6755000
4/8/2016,53.650002,53.810001,52.950001,53.080002,53.080002,3548400
4/11/2016,53.380001,55.200001,53.279999,53.709999,53.709999,4584900
4/12/2016,53.889999,54.779999,53.830002,54.07,54.07,3392700
4/13/2016,54.48,55.68,54.34,55.580002,55.580002,3789200
4/14/2016,55.860001,57.84,55.799999,56.73,56.73,3795100
4/15/2016,56.970001,57.110001,56.080002,56.900002,56.900002,2847900
4/18/2016,57.779999,57.779999,56.349998,56.98,56.98,2406900
4/19/2016,57.119999,58.330002,57.119999,58.049999,58.049999,3551700
4/20/2016,57.959999,58.900002,57.959999,58.599998,58.599998,4122300
4/21/2016,55.32,56,51.330002,52.759998,52.759998,25281200
4/22/2016,51.200001,51.59,50.200001,50.740002,50.740002,11340800
4/25/2016,51.060001,51.450001,49.299999,49.369999,49.369999,6859000
4/26/2016,49.75,50.060001,48.049999,49.139999,49.139999,7547600
4/27/2016,49.049999,49.700001,48.700001,48.939999,48.939999,5211300
4/28/2016,48.84,49.209999,47.900002,48.060001,48.060001,5661400
4/29/2016,47.889999,47.93,45.580002,45.810001,45.810001,10249400
5/2/2016,46.610001,46.810001,45.810001,46.66,46.66,6626200
5/3/2016,47,47.540001,46.150002,47.130001,47.130001,6726600
5/4/2016,46.709999,46.759998,45.150002,45.549999,45.549999,7184800
5/5/2016,45.599998,46.07,44.959999,44.990002,44.990002,6037400
5/6/2016,44.799999,45.73,44.009998,45.700001,45.700001,9247300
5/9/2016,45.880001,46.810001,45.68,45.709999,45.709999,4617200
5/10/2016,46.07,47.119999,45.790001,47,47,4796800
5/11/2016,46.73,47.400002,45.790001,45.799999,45.799999,5069300
5/12/2016,46.029999,46.029999,43.330002,43.779999,43.779999,7912300
5/13/2016,43.700001,44.939999,43.619999,43.84,43.84,5766500
5/16/2016,44.32,44.869999,43.509998,44.59,44.59,6079200
5/17/2016,44.349998,46.080002,44.32,45.049999,45.049999,5917900
5/18/2016,44.91,46.279999,44.830002,45.27,45.27,4480400
5/19/2016,44.73,45.290001,43.650002,44.009998,44.009998,5576300
5/20/2016,44.389999,45.290001,44.220001,44.490002,44.490002,3281500
5/23/2016,44.540001,45,44.150002,44.200001,44.200001,3745500
5/24/2016,44.459999,45.080002,44.389999,44.990002,44.990002,3703300
5/25/2016,45.119999,45.939999,45.07,45.130001,45.130001,3650300
5/26/2016,45.200001,45.330002,44.139999,44.5,44.5,4891000
5/27/2016,44.560001,45.459999,44.529999,45.18,45.18,3619400
5/31/2016,45.130001,45.299999,44.299999,45.09,45.09,6080900
6/1/2016,45.09,45.459999,44.700001,45.25,45.25,3982300
6/2/2016,44.919998,45.59,44.860001,45.169998,45.169998,3355300
6/3/2016,45.009998,45.16,43.599998,44.299999,44.299999,5639400
6/6/2016,44.200001,44.540001,43.529999,44.529999,44.529999,5251200
6/7/2016,44.5,46.459999,44.009998,45.810001,45.810001,5863000
6/8/2016,45.939999,46.529999,45.290001,45.689999,45.689999,4875300
6/9/2016,45.59,46.91,45.439999,46.700001,46.700001,4648800
6/10/2016,46.09,46.689999,45.630001,46.080002,46.080002,4206300
6/13/2016,45.59,45.880001,43.639999,44.060001,44.060001,7127800
6/14/2016,43.98,44.299999,41.459999,42.09,42.09,8162800
6/15/2016,42.549999,43.720001,42.509998,42.889999,42.889999,6334500
6/16/2016,42.23,42.900002,41.68,41.830002,41.830002,7695600
6/17/2016,41.900002,43.07,41.5,42.619999,42.619999,8183100
6/20/2016,43.07,44.029999,43,43.400002,43.400002,4427800
6/21/2016,45.009998,45.59,44.400002,44.860001,44.860001,7749400
6/22/2016,45,45.639999,44.939999,45.09,45.09,4814700
6/23/2016,45.75,45.919998,44.459999,45.169998,45.169998,4914100
6/24/2016,42.669998,43.220001,41.040001,41.060001,41.060001,12313800
6/27/2016,40.639999,40.689999,37.41,37.75,37.75,12908800
6/28/2016,38.82,39.060001,38.009998,38.950001,38.950001,7820500
6/29/2016,39.189999,40.919998,39.150002,40.57,40.57,7373100
6/30/2016,40.720001,41.040001,40.200001,41.040001,41.040001,6052600
7/1/2016,41.02,41.799999,40.830002,41.369999,41.369999,5092900
7/5/2016,40.799999,40.919998,39.41,40.290001,40.290001,5207800
7/6/2016,39.139999,39.41,37.639999,39.310001,39.310001,8217800
7/7/2016,39.32,40.41,39.310001,40.09,40.09,4606300
7/8/2016,40.700001,41.73,40.700001,41.48,41.48,5261200
7/11/2016,41.880001,42.740002,41.720001,42.41,42.41,4661700
7/12/2016,44.189999,46.360001,44.189999,46.16,46.16,9778600
7/13/2016,46.549999,46.73,45.419998,45.860001,45.860001,5491900
7/14/2016,46.73,47.939999,46.419998,47.849998,47.849998,7702500
7/15/2016,47.509998,47.759998,46.919998,47.43,47.43,5184800
7/18/2016,47.580002,48.02,47.130001,47.709999,47.709999,3692700
7/19/2016,47.709999,47.959999,46.68,47.849998,47.849998,4720500
7/20/2016,48.279999,49.869999,47.540001,48.299999,48.299999,8422200
7/21/2016,47.110001,47.400002,46.02,46.66,46.66,5867900
7/22/2016,47.25,47.689999,46.560001,47.57,47.57,4903800
7/25/2016,47.52,47.779999,46.73,46.889999,46.889999,3752800
7/26/2016,46.869999,48,46.869999,47.73,47.73,4226100
7/27/2016,47.630001,47.75,47.16,47.439999,47.439999,3208500
7/28/2016,47.169998,47.630001,46.810001,47.400002,47.400002,2496600
7/29/2016,47.490002,48.110001,46.889999,46.889999,46.889999,3449800
8/1/2016,46.77,47.380001,46.419998,47.360001,47.360001,2934700
8/2/2016,46.900002,46.900002,44.240002,44.400002,44.400002,7290700
8/3/2016,44.279999,45.200001,44.150002,44.900002,44.900002,4616000
8/4/2016,44.939999,45.959999,44.810001,45.900002,45.900002,3878900
8/5/2016,46.25,48.48,46.240002,48.41,48.41,5995000
8/8/2016,48.389999,49.32,47.900002,48.490002,48.490002,4311300
