date,adj_close,stock
2019-05-09,0.005925967576446922,AAL
2019-05-10,0.0011782114723062342,AAL
2019-05-13,-0.054427818268264816,AAL
2019-05-14,0.006222850524945978,AAL
2019-05-15,-0.005565823289094385,AAL
2019-05-16,0.0049750016652987394,AAL
2019-05-17,-0.017945467571668816,AAL
2019-05-20,-0.024574665034557297,AAL
2019-05-21,0.010981808978922203,AAL
2019-05-22,-0.04408939661231792,AAL
2019-05-23,-0.014037446858466085,AAL
2019-05-24,-0.011186441966842708,AAL
2019-05-28,-0.015084026800143313,AAL
2019-05-29,-0.01113808567232255,AAL
2019-05-30,-0.00844778833942006,AAL
2019-05-31,-0.033368832638431156,AAL
2019-06-03,-0.0011016317033616385,AAL
2019-06-04,0.07058820295142043,AAL
2019-06-05,0.04258240080395104,AAL
2019-06-06,0.0006586829017967144,AAL
2019-06-07,0.01777489376541097,AAL
2019-06-10,-0.005174615071457778,AAL
2019-06-11,-0.005851812705857662,AAL
2019-06-12,0.017004598427361683,AAL
2019-06-13,0.06398707455492425,AAL
2019-06-14,-0.012390316388397271,AAL
2019-06-17,-0.0036719960572307864,AAL
2019-06-18,-0.001228509768770869,AAL
2019-06-19,0.02121763458085968,AAL
2019-06-20,-0.03191800205779871,AAL
2019-06-21,-0.018040482052190887,AAL
2019-06-24,0.007918893659459858,AAL
2019-06-25,-0.017599054063705433,AAL
2019-06-26,0.00639796551911509,AAL
2019-06-27,0.021932727323593637,AAL
2019-06-28,0.014307889405980045,AAL
2019-07-01,0.008279796325209698,AAL
2019-07-02,-0.020985537597798642,AAL
2019-07-03,0.016464690926357273,AAL
2019-07-05,-0.007946219896281304,AAL
2019-07-08,0.010166547017198102,AAL
2019-07-09,-0.0131137902828391,AAL
2019-07-10,0.017923251666778883,AAL
2019-07-11,0.0027322212432601134,AAL
2019-07-12,0.022706644618406546,AAL
2019-07-15,-0.0050325615572305304,AAL
2019-07-16,0.01814938987367909,AAL
2019-07-17,-0.028053817997255037,AAL
2019-07-18,0.014431881734529695,AAL
2019-07-19,-0.019561261929832874,AAL
2019-07-22,-0.00544155936669255,AAL
2019-07-23,0.025227994687951005,AAL
2019-07-24,0.025496544049461223,AAL
2019-07-25,-0.0844173835046289,AAL
2019-07-26,-0.01357758855865343,AAL
2019-07-29,-0.01600515311524242,AAL
2019-07-30,-0.0009759422301631737,AAL
2019-07-31,-0.006512418130411479,AAL
2019-08-01,-0.021960008344911852,AAL
2019-08-02,-0.013069736562953072,AAL
2019-08-05,-0.031239366471324526,AAL
2019-08-06,-0.002462154853021037,AAL
2019-08-07,0.00952035394893147,AAL
2019-08-08,0.015717865480546545,AAL
2019-08-09,-0.010316378640494284,AAL
2019-08-12,-0.039610914654605645,AAL
2019-08-13,-0.004703260616727212,AAL
2019-08-14,-0.05125410347247672,AAL
2019-08-15,-0.026436769547271033,AAL
2019-08-16,0.014954757043154077,AAL
2019-08-19,0.012020135542587296,AAL
2019-08-20,-0.010344837963009335,AAL
2019-08-21,0.022841641156058357,AAL
2019-08-22,0.004163516775019138,AAL
2019-08-23,-0.04183939403002612,AAL
2019-08-26,-0.009047963053609442,AAL
2019-08-27,-0.029376764983761516,AAL
2019-08-28,0.03599185561579543,AAL
2019-08-29,0.03908408754786641,AAL
2019-08-30,-0.00037997783105570004,AAL
2019-09-03,0.007601679932227157,AAL
2019-09-04,0.018483571367932994,AAL
2019-09-05,0.02555561858310118,AAL
2019-09-06,0.0036114154766770934,AAL
2019-09-09,0.023389658095015697,AAL
2019-09-10,0.023909974232870557,AAL
2019-09-11,0.0219780094382791,AAL
2019-09-12,0.0060484270719582955,AAL
2019-09-13,0.00033396802953977733,AAL
2019-09-16,-0.07278795251975101,AAL
2019-09-17,0.031328693946993225,AAL
2019-09-18,-0.0013965792001604527,AAL
2019-09-19,-0.010489591246332308,AAL
2019-09-20,-0.010954004134539841,AAL
2019-09-23,-0.017506233891829703,AAL
2019-09-24,-0.018181836157105002,AAL
2019-09-25,0.01629638729464622,AAL
2019-09-26,-0.009110832226723264,AAL
2019-09-27,-0.006620087286434817,AAL
2019-09-30,-0.001480971703840761,AAL
2019-10-01,-0.006303306317083313,AAL
2019-10-02,-0.05335822551245717,AAL
2019-10-03,-0.003941627759023403,AAL
2019-10-04,0.022160647048575788,AAL
2019-10-07,0.0,AAL
2019-10-08,0.01664728721985287,AAL
2019-10-09,0.03084542416652236,AAL
2019-10-10,0.0040635058562619175,AAL
2019-10-11,0.006622597520860474,AAL
2019-10-14,0.009502933069917008,AAL
2019-10-15,0.02353362064552944,AAL
2019-10-16,-0.007782144547645808,AAL
2019-10-17,-0.004277971624931376,AAL
2019-10-18,0.010383002183669499,AAL
2019-10-21,0.014174430468121058,AAL
2019-10-22,-0.012578593117880899,AAL
2019-10-23,0.0010615364771326963,AAL
2019-10-24,0.03958996357044642,AAL
2019-10-25,0.04930300544289956,AAL
2019-10-28,0.01620212041372482,AAL
2019-10-29,-0.014030626210823294,AAL
2019-10-30,-0.02037508457866455,AAL
2019-10-31,-0.007593338659180993,AAL
2019-11-01,0.016633416582486182,AAL
2019-11-04,0.012761825669592941,AAL
2019-11-05,0.01069685548243493,AAL
2019-11-06,-0.007055837627178874,AAL
2019-11-07,-0.0022609732838039243,AAL
2019-11-08,-0.004208437761747952,AAL
2019-11-11,-0.005526687890453297,AAL
2019-11-12,-0.03497877162698848,AAL
2019-11-13,-0.029132806393186828,AAL
2019-11-14,0.0038381373203977276,AAL
2019-11-15,0.003128236630161929,AAL
2019-11-18,-0.009008984570355039,AAL
2019-11-19,0.024125891771163976,AAL
2019-11-20,-0.036189852717540716,AAL
2019-11-21,-0.010626941704597104,AAL
2019-11-22,0.026852824322821878,AAL
2019-11-25,0.010808869364344442,AAL
2019-11-26,0.0020697108958713795,AAL
2019-11-27,-0.0034423127825442545,AAL
2019-11-29,-0.0072539273269006666,AAL
2019-12-02,-0.0229645114360173,AAL
2019-12-03,-0.0281338569516566,AAL
2019-12-04,0.003297814503690155,AAL
2019-12-05,-0.005113128733890471,AAL
2019-12-06,0.01798821991660482,AAL
2019-12-09,-0.00865491012147468,AAL
2019-12-10,-0.017824632155994946,AAL
2019-12-11,-0.005185165276492598,AAL
2019-12-12,0.0320178109237268,AAL
2019-12-13,-0.008658032640164293,AAL
2019-12-16,0.01601172000838602,AAL
2019-12-17,0.012893999906963938,AAL
2019-12-18,-0.009900987287813634,AAL
2019-12-19,0.019642786218458275,AAL
2019-12-20,0.017162947526481176,AAL
2019-12-23,0.00895310865463017,AAL
2019-12-24,-0.004095523038408988,AAL
2019-12-26,0.016792327528880158,AAL
2019-12-27,-0.04145603974512291,AAL
2019-12-30,-0.004922695859759685,AAL
2019-01-03,-0.04965550011879316,UAL
2019-01-04,0.033500000000000085,UAL
2019-01-07,0.0066521891630380026,UAL
2019-01-08,-0.010212735424267483,UAL
2019-01-09,0.016751700051652163,UAL
2019-01-10,-0.028533893779037922,UAL
2019-01-11,-0.015976440359723232,UAL
2019-01-14,-0.0019982015736229597,UAL
2019-01-15,0.01614307264957704,UAL
2019-01-16,0.06354684963843038,UAL
2019-01-17,0.004400150481702836,UAL
2019-01-18,-0.013258035814112001,UAL
2019-01-22,-0.026288118999327925,UAL
2019-01-23,-0.005519546701202138,UAL
2019-01-24,0.013875507259007325,UAL
2019-01-25,0.0013090563049988901,UAL
2019-01-28,0.005467066858415359,UAL
2019-01-29,0.012647754436117209,UAL
2019-01-30,0.021010891117331232,UAL
2019-01-31,-0.0022865439317875103,UAL
2019-02-01,0.0025209236571877014,UAL
2019-02-04,0.012915819245989724,UAL
2019-02-05,0.009478627528369588,UAL
2019-02-06,0.0032416834701731734,UAL
2019-02-07,-0.021058484679665757,UAL
2019-02-08,0.003528306356381794,UAL
2019-02-11,0.011114937305544581,UAL
2019-02-12,-0.013236129820838438,UAL
2019-02-13,0.006934193396223698,UAL
2019-02-14,-0.004854368822434618,UAL
2019-02-15,0.0018150424999421322,UAL
2019-02-19,0.010531083920984896,UAL
2019-02-20,-0.008292223404128718,UAL
2019-02-21,0.003841762711864316,UAL
2019-02-22,0.006641197957730771,UAL
2019-02-25,0.0016773118640276419,UAL
2019-02-26,-0.0005581937807948023,UAL
2019-02-27,-0.021557031403518723,UAL
2019-02-28,0.0023972603287045757,UAL
2019-03-01,-0.010135520103302875,UAL
2019-03-04,-0.030027612287796157,UAL
2019-03-05,0.008777191525968453,UAL
2019-03-06,-0.008465619924787227,UAL
2019-03-07,-0.020396074459953173,UAL
2019-03-08,-0.002542052989443655,UAL
2019-03-11,-0.00024277912032089066,UAL
2019-03-12,-0.030711326682859696,UAL
2019-03-13,0.017031947827976124,UAL
2019-03-14,0.0034478389785475017,UAL
2019-03-15,0.0024543380158139616,UAL
2019-03-18,-0.01175173187044376,UAL
2019-03-19,0.007555964044743124,UAL
2019-03-20,-0.01856397927533715,UAL
2019-03-21,0.014656118886230418,UAL
2019-03-22,-0.016913617283950577,UAL
2019-03-25,-0.018962627864974158,UAL
2019-03-26,-0.008064579823428786,UAL
2019-03-27,0.013421099843105022,UAL
2019-03-28,0.0008913663681568984,UAL
2019-03-29,0.015012735750960182,UAL
2019-04-01,0.013662622382334177,UAL
2019-04-02,0.023494422276700178,UAL
2019-04-03,0.017276791734086805,UAL
2019-04-04,0.0052256771458081275,UAL
2019-04-05,0.003190040207821765,UAL
2019-04-08,-0.0038864913962317615,UAL
2019-04-09,-0.0039016551453852077,UAL
2019-04-10,0.003204712166172241,UAL
2019-04-11,0.01455280458658792,UAL
2019-04-12,-0.003032093294460636,UAL
2019-04-15,-0.01134636826169999,UAL
2019-04-16,0.007690499563079767,UAL
2019-04-17,0.0477867805045622,UAL
2019-04-18,-0.01075749687937011,UAL
2019-04-22,-0.00815587911368243,UAL
2019-04-23,0.004682537795398289,UAL
2019-04-24,0.0006820279563257703,UAL
2019-04-25,-0.013290900980244325,UAL
2019-04-26,0.01243381288931844,UAL
2019-04-29,0.01899020880167801,UAL
2019-04-30,-0.008369601513563252,UAL
2019-05-01,-0.010353353473403493,UAL
2019-05-02,0.004207368564763003,UAL
2019-05-03,0.002151534416295675,UAL
2019-05-06,-0.008022587570621464,UAL
2019-05-07,-0.024034639206804376,UAL
2019-05-08,-0.012138200280112033,UAL
2019-05-09,-0.0061436201103926,UAL
2019-05-10,0.007964788113476562,UAL
2019-05-13,-0.03207926604458955,UAL
2019-05-14,0.01681487754356037,UAL
2019-05-15,-0.013181534326478173,UAL
2019-05-16,0.0027930055323133196,UAL
2019-05-17,-0.013078251075847591,UAL
2019-05-20,0.002944760736196317,UAL
2019-05-21,0.015047749328302995,UAL
2019-05-22,-0.013137326586268094,UAL
2019-05-23,-0.011846519730575933,UAL
2019-05-24,-0.0014831664079512086,UAL
2019-05-28,-0.011016202363953509,UAL
2019-05-29,-0.008135193788856188,UAL
2019-05-30,0.002776037854889557,UAL
2019-05-31,-0.02290171104943106,UAL
2019-06-03,0.000901468102988634,UAL
2019-06-04,0.03602671080768527,UAL
2019-06-05,0.01651764840478065,UAL
2019-06-06,0.013561405340535293,UAL
2019-06-07,0.0037367165349171394,UAL
2019-06-10,-0.007205464412350038,UAL
2019-06-11,0.0012096165769834855,UAL
2019-06-12,0.012323354318836133,UAL
2019-06-13,0.039622866217652764,UAL
2019-06-14,0.0001148203407781434,UAL
2019-06-17,-0.004017515931444504,UAL
2019-06-18,0.007260631805715123,UAL
2019-06-19,0.014416498525938293,UAL
2019-06-20,-0.017144201798141134,UAL
2019-06-21,-0.004819807262104847,UAL
2019-06-24,-0.0019603090179852733,UAL
2019-06-25,-0.017215539553476544,UAL
2019-06-26,0.003174277055590702,UAL
2019-06-27,0.012891104819146904,UAL
2019-06-28,0.012958498206641078,UAL
2019-07-01,0.010279771206860966,UAL
2019-07-02,0.004748513445399061,UAL
2019-07-03,0.020254247093926647,UAL
2019-07-05,-0.0008823425803980989,UAL
2019-07-08,0.0008831217963627402,UAL
2019-07-09,-0.013345086872065592,UAL
2019-07-10,0.0005589425504017864,UAL
2019-07-11,-0.00033514690347125065,UAL
2019-07-12,0.01955744234832002,UAL
2019-07-15,0.0009864846765377244,UAL
2019-07-16,0.028471287779237908,UAL
2019-07-17,0.009156739973525063,UAL
2019-07-18,0.005275374607252248,UAL
2019-07-19,-0.015218272619839213,UAL
2019-07-22,0.0,UAL
2019-07-23,0.011723307860528553,UAL
2019-07-24,0.001896144527546495,UAL
2019-07-25,-0.012406697377702613,UAL
2019-07-26,-0.0060683381241350975,UAL
2019-07-29,0.0008569087311813828,UAL
2019-07-30,0.005243985332962664,UAL
2019-07-31,-0.0215053337591824,UAL
2019-08-01,-0.01544996124687359,UAL
2019-08-02,-0.011713979704143562,UAL
2019-08-05,-0.04293865593201396,UAL
2019-08-06,-0.001518834046913664,UAL
2019-08-07,0.011935455323373034,UAL
2019-08-08,0.013297802498919875,UAL
2019-08-09,-0.007417482851220569,UAL
2019-08-12,-0.026097998639986297,UAL
2019-08-13,-0.0017707590812272578,UAL
2019-08-14,-0.03086567007723906,UAL
2019-08-15,-0.0040267725696194745,UAL
2019-08-16,0.016172493892214312,UAL
2019-08-19,0.011454026731274825,UAL
2019-08-20,0.0016688520880778768,UAL
2019-08-21,0.014994668749192863,UAL
2019-08-22,0.003165634855602617,UAL
2019-08-23,-0.03541373388063884,UAL
2019-08-26,0.012722682815008657,UAL
2019-08-27,-0.019621918649870174,UAL
2019-08-28,0.0062240052178663685,UAL
2019-08-29,0.02716804222564151,UAL
2019-08-30,-0.004486999539804137,UAL
2019-09-03,-0.01375870036196647,UAL
2019-09-04,0.009140132071193463,UAL
2019-09-05,0.02300073779045464,UAL
2019-09-06,0.005358888879724688,UAL
2019-09-09,0.011935098078733386,UAL
2019-09-10,0.002633642445124318,UAL
2019-09-11,0.009364995645614549,UAL
2019-09-12,0.011314777482963612,UAL
2019-09-13,0.022040736922378734,UAL
2019-09-16,-0.028352447254569202,UAL
