name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
atlanta,4/13/17,27.9,14.1,20.8,27.2,14.1,20.7,12.1,61.2,0.0,0,0.0,,0.0,0.0,,13.3,113.0,1023.2,20.4,15.6,280.6,24.3,9,,2017-04-13T07:09:00,2017-04-13T20:07:27,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,4/14/17,27.3,14.8,21.1,27.0,14.8,21.0,12.6,61.7,0.0,0,0.0,,0.0,0.0,,14.4,172.8,1023.7,36.2,15.4,289.7,25.0,9,,2017-04-14T07:07:46,2017-04-14T20:08:12,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,4/15/17,26.8,14.8,21.0,26.5,14.8,20.9,12.3,61.3,0.0,0,0.0,,0.0,0.0,38.1,20.2,141.4,1024.7,34.2,16.0,299.4,25.9,10,,2017-04-15T07:06:31,2017-04-15T20:08:58,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,4/16/17,26.7,15.4,21.3,26.5,15.4,21.3,12.6,59.9,0.0,0,0.0,,0.0,0.0,36.7,17.6,190.1,1022.6,24.6,16.0,235.0,20.3,7,,2017-04-16T07:05:18,2017-04-16T20:09:43,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,4/17/17,25.3,15.2,20.5,25.3,15.2,20.5,14.9,71.5,1.09,100,12.5,rain,0.0,0.0,27.7,13.1,222.0,1019.0,49.0,15.9,237.5,20.4,9,,2017-04-17T07:04:05,2017-04-17T20:10:28,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,4/18/17,25.7,16.2,20.9,25.7,16.2,20.9,16.3,75.8,3.28,100,8.33,rain,0.0,0.0,54.0,22.5,63.5,1020.3,48.1,15.8,232.1,20.1,8,,2017-04-18T07:02:53,2017-04-18T20:11:14,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,4/19/17,25.6,17.0,20.6,25.6,17.0,20.6,16.6,79.3,0.24,100,8.33,rain,0.0,0.0,,15.7,90.0,1023.4,75.2,15.3,252.2,21.7,8,,2017-04-19T07:01:41,2017-04-19T20:12:00,0.76,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,4/20/17,28.2,17.6,21.8,28.1,17.6,21.8,17.1,77.1,0.93,100,4.17,rain,0.0,0.0,27.7,16.6,167.2,1020.6,57.8,15.2,261.2,22.7,9,,2017-04-20T07:00:31,2017-04-20T20:12:45,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,4/21/17,28.8,17.2,23.2,28.6,17.2,23.3,16.0,67.3,0.0,0,0.0,,0.0,0.0,31.7,17.1,222.5,1015.0,31.7,14.8,279.5,23.9,9,,2017-04-21T06:59:21,2017-04-21T20:13:31,0.86,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,4/22/17,27.3,16.5,22.4,27.0,16.5,22.3,13.6,60.4,0.0,0,0.0,,0.0,0.0,38.9,22.6,233.5,1011.6,20.4,16.0,297.3,25.6,9,,2017-04-22T06:58:12,2017-04-22T20:14:17,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,4/23/17,19.8,12.9,16.9,19.8,12.9,16.9,14.9,88.1,17.23,100,45.83,rain,0.0,0.0,53.6,21.3,143.0,1008.9,76.2,14.0,137.2,11.8,5,,2017-04-23T06:57:04,2017-04-23T20:15:02,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,4/24/17,18.5,11.4,14.1,18.5,11.4,14.1,12.3,89.4,1.46,100,33.33,rain,0.0,0.0,27.7,18.0,172.6,1007.4,85.6,12.8,159.8,13.9,6,,2017-04-24T06:55:56,2017-04-24T20:15:48,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,4/25/17,24.7,13.9,18.7,24.7,13.9,18.7,13.7,74.6,0.0,0,0.0,,0.0,0.0,31.7,20.8,292.0,1007.0,35.5,16.0,327.0,28.2,10,,2017-04-25T06:54:50,2017-04-25T20:16:34,1.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,4/26/17,27.0,13.0,20.4,27.1,13.0,20.4,13.7,68.5,0.0,0,0.0,,0.0,0.0,25.9,20.2,207.5,1008.2,12.0,15.8,324.4,27.9,10,,2017-04-26T06:53:44,2017-04-26T20:17:20,1.0,Clear,Clear conditions throughout the day.,clear-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,4/27/17,26.4,18.3,21.7,26.4,18.3,21.7,17.6,78.7,0.54,100,20.83,rain,0.0,0.0,39.1,23.3,193.2,1008.5,58.8,15.3,202.2,17.5,6,,2017-04-27T06:52:40,2017-04-27T20:18:06,0.01,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"KFTY,72219013874,72219503888,72219653863,KATL,KPDK"
atlanta,4/28/17,28.7,19.0,23.8,29.9,19.0,24.1,19.1,77.8,0.0,0,0.0,,0.0,0.0,35.3,17.8,203.8,1015.0,64.7,11.6,274.5,23.7,9,,2017-04-28T06:51:36,2017-04-28T20:18:52,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,4/29/17,30.0,20.0,25.4,31.5,20.0,25.9,19.2,70.6,0.0,0,0.0,,0.0,0.0,34.3,20.7,150.6,1018.2,42.2,15.3,192.2,16.7,7,,2017-04-29T06:50:33,2017-04-29T20:19:38,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,4/30/17,28.0,20.8,23.9,28.7,20.8,24.1,18.6,73.7,0.0,0,0.0,,0.0,0.0,37.1,24.2,165.3,1016.9,55.6,15.5,307.8,26.5,9,,2017-04-30T06:49:32,2017-04-30T20:20:25,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,5/1/17,23.8,17.8,21.1,23.8,17.8,21.1,12.7,62.7,3.27,100,16.67,rain,0.0,0.0,48.9,26.7,208.7,1011.9,47.2,15.4,245.7,21.0,10,,2017-05-01T06:48:31,2017-05-01T20:21:11,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,5/2/17,26.2,9.9,18.6,26.2,9.9,18.6,5.0,45.2,0.0,0,0.0,,0.0,0.0,38.3,23.0,282.5,1015.5,0.9,16.0,345.3,29.8,10,,2017-05-02T06:47:32,2017-05-02T20:21:57,0.22,Clear,Clear conditions throughout the day.,clear-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,5/3/17,28.4,11.5,21.0,27.1,11.5,20.7,8.1,47.7,0.0,0,0.0,,0.0,0.0,33.5,17.3,193.7,1016.0,16.7,16.0,327.8,28.3,10,,2017-05-03T06:46:33,2017-05-03T20:22:43,0.27,Clear,Clear conditions throughout the day.,clear-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,5/4/17,22.9,15.5,18.4,22.9,15.5,18.4,14.5,81.0,19.16,100,62.5,rain,0.0,0.0,53.8,25.7,165.3,1008.0,71.9,12.9,87.4,7.4,3,,2017-05-04T06:45:36,2017-05-04T20:23:29,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,5/5/17,14.3,9.4,11.0,14.3,6.7,10.4,9.3,89.6,2.49,100,45.83,rain,0.0,0.0,42.9,24.1,243.5,1002.5,76.7,14.4,207.7,17.7,7,,2017-05-05T06:44:40,2017-05-05T20:24:15,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,5/6/17,22.5,7.9,14.8,22.5,5.8,13.8,6.6,62.3,0.07,100,4.17,rain,0.0,0.0,51.0,29.2,286.5,1008.0,39.8,16.0,345.9,30.0,10,,2017-05-06T06:43:45,2017-05-06T20:25:01,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,5/7/17,21.0,9.3,15.5,21.0,8.9,15.5,5.4,56.0,0.0,0,0.0,,0.0,0.0,36.7,20.8,319.6,1014.9,23.7,16.0,351.6,30.3,10,,2017-05-07T06:42:51,2017-05-07T20:25:46,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,5/8/17,25.5,8.8,17.6,25.5,8.8,17.6,8.0,57.1,0.0,0,0.0,,0.0,0.0,38.4,22.3,294.0,1017.8,3.9,15.9,343.5,29.7,10,,2017-05-08T06:41:59,2017-05-08T20:26:32,0.47,Clear,Clear conditions throughout the day.,clear-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,5/9/17,29.3,13.7,22.0,28.5,13.7,21.8,11.8,56.0,0.0,0,0.0,,0.0,0.0,32.2,21.1,287.1,1016.8,8.0,16.0,338.2,29.0,10,,2017-05-09T06:41:08,2017-05-09T20:27:18,0.49,Clear,Clear conditions throughout the day.,clear-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,5/10/17,29.9,15.8,23.4,29.7,15.8,23.4,14.5,59.8,0.0,0,0.0,,0.0,0.0,31.7,17.4,283.0,1016.5,7.5,16.0,337.3,29.0,10,,2017-05-10T06:40:18,2017-05-10T20:28:03,0.5,Clear,Clear conditions throughout the day.,clear-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,5/11/17,29.6,17.9,24.0,29.3,17.9,24.1,15.8,62.1,0.0,0,0.0,,0.0,0.0,35.3,22.7,268.9,1013.8,22.3,15.9,277.7,24.0,9,,2017-05-11T06:39:29,2017-05-11T20:28:48,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,5/12/17,27.6,17.8,21.9,27.9,17.8,21.9,17.0,75.9,2.89,100,4.17,rain,0.0,0.0,54.6,19.1,237.2,1009.4,40.0,15.5,194.3,16.8,8,,2017-05-12T06:38:42,2017-05-12T20:29:33,0.52,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,5/13/17,24.9,16.8,20.7,24.9,16.8,20.7,16.0,76.1,0.79,100,12.5,rain,0.0,0.0,33.5,18.7,234.4,1007.7,50.7,15.7,237.2,20.5,9,,2017-05-13T06:37:56,2017-05-13T20:30:18,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,5/14/17,28.3,14.4,21.2,27.5,14.4,21.1,12.3,60.6,0.0,0,0.0,,0.0,0.0,,13.4,91.9,1013.7,5.8,15.8,346.3,30.2,10,,2017-05-14T06:37:11,2017-05-14T20:31:03,0.56,Clear,Clear conditions throughout the day.,clear-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,5/15/17,30.8,15.1,23.4,29.8,15.1,23.2,14.1,59.7,0.0,0,0.0,,0.0,0.0,,10.8,275.6,1015.1,6.5,16.0,347.6,30.2,10,,2017-05-15T06:36:28,2017-05-15T20:31:47,0.59,Clear,Clear conditions throughout the day.,clear-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,5/16/17,31.8,17.0,25.3,30.8,17.0,25.0,15.1,57.7,0.0,0,0.0,,0.0,0.0,27.2,15.5,167.0,1016.5,8.7,15.8,348.9,30.3,10,,2017-05-16T06:35:46,2017-05-16T20:32:31,0.63,Clear,Clear conditions throughout the day.,clear-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,5/17/17,31.4,17.9,25.4,30.6,17.9,25.3,15.1,55.7,0.0,0,0.0,,0.0,0.0,33.3,18.8,150.5,1017.0,17.0,16.0,334.0,28.8,10,,2017-05-17T06:35:05,2017-05-17T20:33:15,0.68,Clear,Clear conditions throughout the day.,clear-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,5/18/17,30.9,21.6,26.3,31.6,21.6,26.8,18.3,62.7,0.0,0,0.0,,0.0,0.0,,12.5,147.6,1017.6,61.2,16.0,269.6,23.1,9,,2017-05-18T06:34:26,2017-05-18T20:33:58,0.73,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,5/19/17,31.5,21.7,26.6,32.1,21.7,26.9,17.8,59.9,0.0,0,0.0,,0.0,0.0,,16.0,136.4,1017.5,43.4,16.0,277.1,24.0,9,,2017-05-19T06:33:49,2017-05-19T20:34:41,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,5/20/17,29.7,19.4,24.2,31.7,19.4,24.8,19.0,74.3,3.46,100,16.67,rain,0.0,0.0,72.2,29.3,114.9,1017.8,33.0,15.8,199.8,17.2,7,,2017-05-20T06:33:13,2017-05-20T20:35:24,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,5/21/17,27.5,20.0,22.9,28.8,20.0,23.1,19.7,83.4,21.4,100,54.17,rain,0.0,0.0,48.1,22.4,213.7,1018.0,66.0,13.9,168.0,14.6,7,,2017-05-21T06:32:38,2017-05-21T20:36:06,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,5/22/17,25.2,20.1,21.9,25.2,20.1,21.9,20.0,89.0,5.58,100,37.5,rain,0.0,0.0,,12.2,184.4,1016.0,52.0,14.6,160.0,13.8,7,,2017-05-22T06:32:05,2017-05-22T20:36:48,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,5/23/17,23.1,18.3,20.6,23.1,18.3,20.6,18.7,89.9,24.36,100,70.83,rain,0.0,0.0,,15.7,213.2,1008.4,71.5,11.9,93.4,8.1,3,,2017-05-23T06:31:33,2017-05-23T20:37:29,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,5/24/17,25.6,16.7,20.5,25.6,16.7,20.5,15.9,76.9,1.8,100,25.0,rain,0.0,0.0,48.8,26.4,220.6,1000.7,72.3,15.4,301.4,26.0,8,,2017-05-24T06:31:03,2017-05-24T20:38:10,0.99,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,5/25/17,22.3,13.7,17.8,22.3,13.7,17.8,11.1,67.6,0.7,100,16.67,rain,0.0,0.0,39.8,26.3,266.1,1006.6,52.2,16.0,346.3,29.9,10,,2017-05-25T06:30:35,2017-05-25T20:38:50,1.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,5/26/17,28.7,12.9,21.0,28.6,12.9,21.1,13.3,63.7,0.0,0,0.0,,0.0,0.0,30.0,17.4,263.3,1015.2,10.0,16.0,349.7,30.0,10,,2017-05-26T06:30:08,2017-05-26T20:39:30,0.0,Clear,Clear conditions throughout the day.,clear-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,5/27/17,28.6,18.4,23.7,30.1,18.4,24.0,18.2,72.6,0.0,0,0.0,,0.0,0.0,39.0,21.3,215.8,1015.4,34.5,16.0,298.2,25.7,8,,2017-05-27T06:29:42,2017-05-27T20:40:09,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,5/28/17,28.9,18.2,23.7,30.5,18.2,24.1,18.9,76.3,8.72,100,16.67,rain,0.0,0.0,70.6,22.2,223.8,1013.1,44.0,15.9,200.1,17.3,6,,2017-05-28T06:29:18,2017-05-28T20:40:47,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,5/29/17,28.4,20.5,23.1,29.9,20.5,23.3,19.4,80.6,8.67,100,16.67,rain,0.0,0.0,59.0,17.3,220.7,1015.4,41.9,15.2,184.7,16.1,8,,2017-05-29T06:28:56,2017-05-29T20:41:25,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,5/30/17,23.6,19.5,21.0,23.6,19.5,21.0,19.4,90.3,5.87,100,33.33,rain,0.0,0.0,,16.1,254.4,1018.9,53.8,15.4,183.5,15.8,7,,2017-05-30T06:28:35,2017-05-30T20:42:02,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,5/31/17,28.3,19.0,23.0,29.0,19.0,23.2,18.5,77.7,7.1,100,12.5,rain,0.0,0.0,,16.3,278.5,1018.8,48.5,15.8,253.3,22.0,8,,2017-05-31T06:28:16,2017-05-31T20:42:38,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,6/1/17,28.7,19.2,23.4,28.8,19.2,23.5,18.5,76.6,0.0,0,0.0,,0.0,0.0,,15.1,259.9,1018.2,29.3,15.8,207.1,17.8,8,,2017-06-01T06:27:58,2017-06-01T20:43:13,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,6/2/17,30.7,19.5,24.8,30.0,19.5,24.8,17.3,67.1,0.0,0,0.0,,0.0,0.0,,11.9,222.6,1017.1,23.2,16.0,287.7,24.9,10,,2017-06-02T06:27:42,2017-06-02T20:43:48,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,6/3/17,31.1,19.1,25.2,31.7,19.1,25.6,18.5,68.2,0.0,0,0.0,,0.0,0.0,,12.2,93.9,1016.1,42.6,15.8,290.3,25.2,9,,2017-06-03T06:27:28,2017-06-03T20:44:21,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,6/4/17,26.7,22.0,23.3,28.4,22.0,23.4,21.0,87.0,19.73,100,54.17,rain,0.0,0.0,57.6,14.4,147.8,1014.2,54.6,14.8,196.1,16.9,7,,2017-06-04T06:27:15,2017-06-04T20:44:54,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,6/5/17,28.1,21.6,23.3,30.2,21.6,23.5,21.2,88.9,6.47,100,25.0,rain,0.0,0.0,50.8,25.0,229.4,1010.2,70.8,13.9,194.0,16.9,6,,2017-06-05T06:27:04,2017-06-05T20:45:26,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,6/6/17,26.1,21.2,23.3,26.1,21.2,23.3,21.2,88.6,1.81,100,37.5,rain,0.0,0.0,,11.1,231.2,1008.0,55.8,15.7,93.4,8.0,2,,2017-06-06T06:26:54,2017-06-06T20:45:57,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,6/7/17,26.6,19.4,22.7,26.6,19.4,22.7,16.7,71.1,4.97,100,16.67,rain,0.0,0.0,37.1,24.7,87.3,1008.6,50.7,15.3,316.6,27.2,10,,2017-06-07T06:26:46,2017-06-07T20:46:26,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,6/8/17,26.3,18.2,21.8,26.3,18.2,21.8,16.0,71.9,9.78,100,12.5,rain,0.0,0.0,,12.2,152.3,1011.3,53.1,15.3,283.6,24.5,8,,2017-06-08T06:26:39,2017-06-08T20:46:55,0.49,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,6/9/17,28.5,17.5,23.1,28.2,17.5,23.1,15.6,66.0,0.0,0,0.0,,0.0,0.0,27.7,14.5,208.3,1013.4,25.7,16.0,339.7,29.4,10,,2017-06-09T06:26:34,2017-06-09T20:47:23,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,6/10/17,29.1,17.5,23.9,28.8,17.5,23.9,15.8,63.6,0.0,0,0.0,,0.0,0.0,,14.4,167.7,1017.6,29.0,16.0,342.9,29.6,10,,2017-06-10T06:26:31,2017-06-10T20:47:50,0.51,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,6/11/17,30.5,19.5,24.7,32.4,19.5,25.3,19.3,73.4,0.0,0,0.0,,0.0,0.0,27.7,17.0,119.0,1020.6,47.9,16.0,271.9,23.5,9,,2017-06-11T06:26:29,2017-06-11T20:48:15,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,6/12/17,29.0,22.1,25.5,31.9,22.1,26.5,21.3,78.5,1.54,100,8.33,rain,0.0,0.0,31.7,15.6,144.4,1020.2,46.8,15.8,243.3,20.9,7,,2017-06-12T06:26:28,2017-06-12T20:48:39,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,6/13/17,30.1,21.1,25.7,31.7,21.1,26.4,19.8,72.3,0.0,0,0.0,,0.0,0.0,,11.2,204.5,1018.3,31.3,15.7,306.2,26.5,9,,2017-06-13T06:26:30,2017-06-13T20:49:03,0.57,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,6/14/17,31.4,21.5,26.2,34.0,21.5,27.1,20.4,72.3,1.69,100,12.5,rain,0.0,0.0,40.7,17.3,249.3,1016.5,46.4,15.8,335.6,28.9,10,,2017-06-14T06:26:32,2017-06-14T20:49:25,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,6/15/17,32.0,20.8,25.1,34.3,20.8,26.0,20.5,78.0,12.75,100,8.33,rain,0.0,0.0,67.1,19.4,253.8,1014.3,37.2,15.0,285.6,24.6,8,,2017-06-15T06:26:36,2017-06-15T20:49:45,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,6/16/17,30.1,19.6,24.0,31.7,19.6,24.4,19.0,75.7,1.76,100,4.17,rain,0.0,0.0,,13.0,290.8,1011.8,33.5,15.5,313.0,27.1,10,,2017-06-16T06:26:42,2017-06-16T20:50:05,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,6/17/17,32.0,20.5,25.3,33.3,20.5,25.8,20.5,76.8,7.63,100,25.0,rain,0.0,0.0,63.0,16.1,163.7,1010.7,31.6,15.1,313.1,27.0,9,,2017-06-17T06:26:49,2017-06-17T20:50:23,0.76,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,6/18/17,27.1,21.7,24.1,29.1,21.7,24.2,21.4,85.1,10.5,100,20.83,rain,0.0,0.0,35.3,16.6,198.7,1012.7,50.0,15.7,273.0,23.5,9,,2017-06-18T06:26:58,2017-06-18T20:50:39,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,6/19/17,30.3,22.2,25.1,33.0,22.2,25.9,21.6,82.1,0.41,100,12.5,rain,0.0,0.0,51.8,15.4,243.9,1014.5,46.3,15.9,141.3,12.3,4,,2017-06-19T06:27:08,2017-06-19T20:50:55,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KFTY,72219013874,72219503888,72219653863,KATL,KPDK"
atlanta,6/20/17,25.0,21.4,22.9,25.0,21.4,22.9,22.0,94.6,35.9,100,62.5,rain,0.0,0.0,,14.3,236.6,1017.1,70.9,12.0,113.7,9.9,3,,2017-06-20T06:27:19,2017-06-20T20:51:09,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,6/21/17,25.8,21.2,23.1,25.8,21.2,23.1,21.5,91.0,1.45,100,25.0,rain,0.0,0.0,,11.6,112.8,1018.3,69.3,14.2,104.1,9.2,3,,2017-06-21T06:27:32,2017-06-21T20:51:21,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,6/22/17,28.0,21.8,24.0,31.5,21.8,24.5,22.6,92.3,8.5,100,79.17,rain,0.0,0.0,45.2,15.5,110.3,1017.3,62.3,13.1,141.6,12.1,5,,2017-06-22T06:27:46,2017-06-22T20:51:32,0.99,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,6/23/17,31.2,22.5,26.2,34.0,22.5,27.2,21.7,78.8,4.76,100,12.5,rain,0.0,0.0,64.8,30.2,214.0,1014.3,35.6,15.7,349.3,30.2,10,,2017-06-23T06:28:01,2017-06-23T20:51:42,1.0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
